epoch,time,config,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_om,val/cls_om,val/dfl_om,lr/pg0,lr/pg1,lr/pg2
7,6117.59,base,1.39294,0.861016,1.11899,0.61376,0.48995,0.54267,0.30935,1.37712,0.82902,1.09885,0.000802,0.000802,0.000802
8,6946.43,super,1.37227,0.81527,1.12013,0.62017,0.51634,0.56667,0.32721,1.35776,0.78862,1.09535,0.000769,0.000769,0.000769
8,6984.45,base,1.38971,0.853344,1.11447,0.60883,0.50005,0.54858,0.31348,1.37473,0.82336,1.09174,0.000769,0.000769,0.000769
9,7814.97,super,1.36929,0.809242,1.11601,0.62857,0.51191,0.56764,0.32951,1.3554,0.78631,1.09934,0.000736,0.000736,0.000736
9,7852.88,base,1.38674,0.845694,1.11233,0.61899,0.49484,0.54954,0.31475,1.3714,0.82103,1.0933,0.000736,0.000736,0.000736
10,8682.13,super,1.36738,0.802249,1.11364,0.62696,0.51906,0.57107,0.33145,1.35368,0.7788,1.09653,0.000703,0.000703,0.000703
10,8720.11,base,1.38372,0.83908,1.10919,0.61844,0.49737,0.55456,0.31846,1.36899,0.81387,1.09167,0.000703,0.000703,0.000703
11,9548.99,super,1.36508,0.799271,1.11759,0.62475,0.5162,0.57154,0.33326,1.35258,0.77643,1.10273,0.00067,0.00067,0.00067
11,9586.91,base,1.38187,0.83525,1.11249,0.61728,0.49789,0.55512,0.31914,1.36795,0.81074,1.09389,0.00067,0.00067,0.00067
12,10416.4,super,1.36271,0.794379,1.11966,0.73262,0.51672,0.57431,0.33528,1.35019,0.77537,1.106,0.000637,0.000637,0.000637
12,10454.3,base,1.37845,0.830447,1.10962,0.61519,0.50445,0.55726,0.32128,1.36546,0.8095,1.09305,0.000637,0.000637,0.000637
13,11283,super,1.35939,0.790593,1.11821,0.63208,0.519,0.57687,0.33691,1.34967,0.77319,1.10301,0.000604,0.000604,0.000604
13,11320.9,base,1.37637,0.825602,1.10867,0.62204,0.49932,0.55986,0.32266,1.36524,0.80603,1.08788,0.000604,0.000604,0.000604
14,12149.9,super,1.36122,0.790106,1.11808,0.73112,0.51958,0.57769,0.33757,1.34995,0.77275,1.10293,0.000571,0.000571,0.000571
14,12187.8,base,1.37674,0.824402,1.10607,0.6147,0.50693,0.55976,0.32261,1.36511,0.80342,1.09062,0.000571,0.000571,0.000571
15,13017,super,1.35671,0.78605,1.11672,0.72772,0.52573,0.57891,0.33853,1.34803,0.76998,1.10237,0.000538,0.000538,0.000538
15,13054.8,base,1.37289,0.819718,1.10548,0.72415,0.5061,0.56252,0.32435,1.3628,0.80124,1.08915,0.000538,0.000538,0.000538
16,13883.9,super,1.35598,0.783503,1.11537,0.73307,0.52417,0.58114,0.33958,1.34711,0.76838,1.10014,0.000505,0.000505,0.000505
16,13921.7,base,1.37178,0.817308,1.10498,0.72108,0.50769,0.56443,0.32635,1.36148,0.7987,1.08666,0.000505,0.000505,0.000505
17,14750.9,super,1.35534,0.780748,1.11522,0.73696,0.52086,0.58034,0.33915,1.34715,0.76569,1.0985,0.000472,0.000472,0.000472
17,14788.8,base,1.37156,0.814472,1.10403,0.72309,0.50836,0.56532,0.32623,1.36043,0.79704,1.08705,0.000472,0.000472,0.000472
18,15618.3,super,1.3544,0.777825,1.11102,0.73719,0.52235,0.58172,0.3401,1.34555,0.76519,1.09846,0.000439,0.000439,0.000439
18,15656.1,base,1.36976,0.811257,1.10145,0.72528,0.5086,0.56604,0.32676,1.35979,0.79557,1.08523,0.000439,0.000439,0.000439
19,16485.8,super,1.35366,0.776135,1.1099,0.74258,0.51799,0.58257,0.34065,1.3464,0.76441,1.09682,0.000406,0.000406,0.000406
19,16523.5,base,1.36969,0.809935,1.1011,0.72723,0.50583,0.56609,0.3277,1.35986,0.7952,1.0862,0.000406,0.000406,0.000406
20,17352.6,super,1.35214,0.775472,1.11218,0.7388,0.52361,0.58247,0.34147,1.34469,0.76271,1.09875,0.000373,0.000373,0.000373
20,17390.4,base,1.36766,0.808937,1.1015,0.72822,0.5087,0.56716,0.32867,1.35876,0.79366,1.08745,0.000373,0.000373,0.000373
21,18220.8,super,1.35079,0.772512,1.11224,0.73944,0.52174,0.58353,0.34248,1.34457,0.76227,1.09949,0.00034,0.00034,0.00034
21,18258.5,base,1.36614,0.806321,1.10292,0.73157,0.50454,0.56807,0.32967,1.35841,0.79222,1.08719,0.00034,0.00034,0.00034
22,19087.6,super,1.35083,0.771299,1.11207,0.73992,0.52522,0.58382,0.34273,1.34489,0.7603,1.0966,0.000307,0.000307,0.000307
22,19125.4,base,1.36682,0.804882,1.10081,0.73081,0.50529,0.56781,0.32926,1.35831,0.79152,1.08269,0.000307,0.000307,0.000307
23,19955.1,super,1.34903,0.769215,1.10847,0.73773,0.52861,0.58493,0.34295,1.34419,0.76029,1.09599,0.000274,0.000274,0.000274
23,19993,base,1.36398,0.802189,1.09801,0.73298,0.50877,0.56974,0.33015,1.35776,0.79015,1.08368,0.000274,0.000274,0.000274
24,20822.2,super,1.34813,0.76895,1.10939,0.74106,0.52273,0.58499,0.34366,1.34417,0.75906,1.09732,0.000241,0.000241,0.000241
24,20860,base,1.36353,0.80244,1.09874,0.73053,0.50923,0.56984,0.33047,1.35766,0.78931,1.08411,0.000241,0.000241,0.000241
25,21689.5,super,1.34688,0.767733,1.111,0.74053,0.52694,0.58571,0.34367,1.3439,0.75901,1.09734,0.000208,0.000208,0.000208
25,21727.4,base,1.36303,0.801004,1.0994,0.73432,0.50759,0.57013,0.33041,1.35769,0.78881,1.08375,0.000208,0.000208,0.000208
26,22555.7,super,1.34671,0.766622,1.10732,0.74654,0.52324,0.58661,0.34418,1.34395,0.75879,1.09544,0.000175,0.000175,0.000175
26,22593.6,base,1.36218,0.799115,1.0983,0.73136,0.51198,0.57113,0.33113,1.3573,0.78848,1.08435,0.000175,0.000175,0.000175
27,23423,super,1.34603,0.764327,1.10792,0.74189,0.5252,0.58619,0.34403,1.34399,0.75733,1.09744,0.000142,0.000142,0.000142
27,23460.9,base,1.36101,0.797512,1.0977,0.73309,0.51037,0.57125,0.33146,1.35721,0.78754,1.08484,0.000142,0.000142,0.000142
28,24289.7,super,1.3455,0.761963,1.10907,0.74055,0.52902,0.58685,0.3445,1.34397,0.75695,1.09689,0.000109,0.000109,0.000109
28,24327.5,base,1.36037,0.795755,1.09886,0.73039,0.51381,0.57254,0.33165,1.35691,0.78715,1.08499,0.000109,0.000109,0.000109
29,25156.9,super,1.34589,0.762366,1.10634,0.74452,0.52425,0.58708,0.34484,1.34349,0.75648,1.09381,7.6e-05,7.6e-05,7.6e-05
29,25194.7,base,1.36111,0.795251,1.09755,0.73687,0.51036,0.57233,0.3319,1.35685,0.78627,1.08308,7.6e-05,7.6e-05,7.6e-05
30,26023.5,super,1.34466,0.761613,1.1067,0.7429,0.52561,0.58705,0.34517,1.34349,0.7566,1.09487,4.3e-05,4.3e-05,4.3e-05
30,26061.4,base,1.36011,0.794631,1.09693,0.73806,0.50984,0.5731,0.33221,1.35672,0.78635,1.08288,4.3e-05,4.3e-05,4.3e-05
