# {"dataset": "kitti", "cache": "/home/hslee/Desktop/Embedded_AI/context-anydepth-det/anydepth-yolov12/method01_advantage_regress/outputs/kitti/cache_train.pt", "val_cache": "/home/hslee/Desktop/Embedded_AI/context-anydepth-det/anydepth-yolov12/method01_advantage_regress/outputs/kitti/cache_val.pt", "flops": "/home/hslee/Desktop/Embedded_AI/context-anydepth-det/anydepth-yolov12/method01_advantage_regress/outputs/kitti/flops_table.json", "epochs": 300, "batch": 256, "lr": 0.001, "lambda_flops": 1.0, "lambda_uni": 0.1, "hidden": 128, "group_dim": 64, "feat": "input", "norm": "layer", "dropout": 0.0, "weight_decay": 0.0, "select": "val_corr", "mode": "regress", "margin": 0.0, "seed": 2, "device": "cuda:0", "out": "method01_advantage_regress/outputs/kitti/A3_layer/policy_input_s2.pt", "logdir": "method01_advantage_regress/outputs/kitti/A3_layer/logs", "tag": "A3_layer_s2"}
epoch	total	l_acc	l_flops	l_uni	p_super	val_p_super	val_l_acc
0	0.04909	0.04909	0.00000	0.00000	0.1083	0.1505	0.04383
1	0.04341	0.04341	0.00000	0.00000	0.1147	0.0988	0.04212
2	0.04287	0.04287	0.00000	0.00000	0.1120	0.1203	0.04210
3	0.04288	0.04288	0.00000	0.00000	0.1124	0.1128	0.04182
4	0.04265	0.04265	0.00000	0.00000	0.1124	0.0964	0.04205
5	0.04261	0.04261	0.00000	0.00000	0.1098	0.1048	0.04164
6	0.04219	0.04219	0.00000	0.00000	0.1115	0.1375	0.04227
7	0.04238	0.04238	0.00000	0.00000	0.1144	0.0877	0.04249
8	0.04214	0.04214	0.00000	0.00000	0.1092	0.1483	0.04284
9	0.04193	0.04193	0.00000	0.00000	0.1136	0.0938	0.04141
10	0.04209	0.04209	0.00000	0.00000	0.1117	0.0877	0.04166
11	0.04152	0.04152	0.00000	0.00000	0.1105	0.0807	0.04181
12	0.04175	0.04175	0.00000	0.00000	0.1109	0.0923	0.04097
13	0.04148	0.04148	0.00000	0.00000	0.1084	0.1359	0.04146
14	0.04094	0.04094	0.00000	0.00000	0.1126	0.1068	0.04040
15	0.04092	0.04092	0.00000	0.00000	0.1096	0.1494	0.04199
16	0.04087	0.04087	0.00000	0.00000	0.1113	0.1208	0.04064
17	0.04066	0.04066	0.00000	0.00000	0.1116	0.1472	0.04168
18	0.04121	0.04121	0.00000	0.00000	0.1111	0.1514	0.04244
19	0.04095	0.04095	0.00000	0.00000	0.1117	0.0975	0.04087
20	0.04038	0.04038	0.00000	0.00000	0.1120	0.0960	0.04053
21	0.04026	0.04026	0.00000	0.00000	0.1114	0.0995	0.04017
22	0.04116	0.04116	0.00000	0.00000	0.1087	0.1478	0.04206
23	0.04095	0.04095	0.00000	0.00000	0.1092	0.1485	0.04233
24	0.04036	0.04036	0.00000	0.00000	0.1130	0.0748	0.04181
