epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,442.801,1.31079,1.0065,1.0359,0.68003,0.41866,0.45477,0.25997,1.22668,0.72899,0.99325,0.000333181,0.000333181,0.000333181
2,868.965,1.25557,0.77325,0.99903,0.69814,0.44423,0.4892,0.28229,1.20714,0.67873,0.98137,0.000653317,0.000653317,0.000653317
3,1290.78,1.24292,0.72648,0.99508,0.70972,0.45154,0.50121,0.29002,1.208,0.66768,0.98097,0.000960254,0.000960254,0.000960254
4,1711.83,1.23676,0.70159,0.98854,0.7075,0.46173,0.51017,0.29476,1.2049,0.65984,0.9704,0.0009406,0.0009406,0.0009406
5,2132.19,1.23266,0.69041,0.9839,0.72845,0.46228,0.51953,0.30087,1.19792,0.64861,0.97222,0.0009208,0.0009208,0.0009208
6,2552.96,1.22599,0.6777,0.98419,0.72785,0.46698,0.52285,0.30378,1.19617,0.6474,0.97108,0.000901,0.000901,0.000901
7,2973.28,1.2208,0.66834,0.98204,0.63351,0.46906,0.52871,0.30802,1.20118,0.64322,0.96837,0.0008812,0.0008812,0.0008812
8,3394.79,1.21528,0.66285,0.97962,0.67733,0.48763,0.53366,0.31235,1.19003,0.63973,0.96609,0.0008614,0.0008614,0.0008614
9,3892.96,1.21123,0.65781,0.97205,0.63379,0.48049,0.5363,0.31233,1.19068,0.6344,0.95845,0.0008416,0.0008416,0.0008416
10,4331.61,1.20897,0.6519,0.97203,0.62532,0.49687,0.53879,0.31486,1.1928,0.63369,0.95486,0.0008218,0.0008218,0.0008218
11,4753.56,1.20587,0.64782,0.96835,0.64995,0.48051,0.54045,0.31424,1.19229,0.63408,0.9605,0.000802,0.000802,0.000802
12,5175.74,1.20269,0.64377,0.96838,0.63595,0.48833,0.54187,0.31549,1.19162,0.6323,0.95419,0.0007822,0.0007822,0.0007822
13,5598.32,1.20238,0.64144,0.97279,0.62953,0.49044,0.54359,0.31748,1.18347,0.62738,0.96369,0.0007624,0.0007624,0.0007624
14,6021.73,1.19827,0.63729,0.96746,0.6157,0.50835,0.54788,0.32089,1.18552,0.62408,0.96139,0.0007426,0.0007426,0.0007426
15,6444.15,1.19631,0.63556,0.97094,0.62509,0.51359,0.54713,0.31903,1.18688,0.6245,0.96689,0.0007228,0.0007228,0.0007228
16,6866.18,1.19428,0.63009,0.96338,0.69262,0.52116,0.55378,0.32448,1.18326,0.62248,0.95899,0.000703,0.000703,0.000703
17,7289.07,1.19125,0.62642,0.96356,0.73517,0.49506,0.55189,0.32184,1.1916,0.62417,0.96254,0.0006832,0.0006832,0.0006832
18,7710.85,1.18869,0.62321,0.96368,0.6599,0.51481,0.55382,0.32531,1.18649,0.62092,0.96591,0.0006634,0.0006634,0.0006634
19,8131.66,1.18521,0.62096,0.96609,0.6427,0.49315,0.55119,0.32212,1.18449,0.61876,0.96796,0.0006436,0.0006436,0.0006436
20,8552.47,1.18693,0.62084,0.96751,0.68455,0.50256,0.55415,0.32386,1.18267,0.61831,0.96642,0.0006238,0.0006238,0.0006238
