# {"dataset": "kitti", "cache": "method02_advantage_regress_tinyConv/outputs/kitti/cache_train_g2x8.pt", "val_cache": "method02_advantage_regress_tinyConv/outputs/kitti/cache_val_g2x8.pt", "flops": "method02_advantage_regress_tinyConv/outputs/kitti/flops_table.json", "epochs": 300, "batch": 256, "lr": 0.001, "lambda_flops": 1.0, "lambda_uni": 0.1, "hidden": 128, "group_dim": 64, "path_dim": 8, "feat": "input", "norm": "batch", "dropout": 0.0, "weight_decay": 0.0, "select": "val_corr", "mode": "regress", "regress_loss": "mse", "margin": 0.0, "prev_p": 0.5, "seed": 0, "device": "cuda:0", "out": "method02_advantage_regress_tinyConv/outputs/kitti/ablation/policy_input_g2x8_s0.pt", "logdir": "method02_advantage_regress_tinyConv/outputs/kitti/ablation/logs", "tag": "g2x8_s0", "keep_layers": ""}
epoch	total	l_acc	l_flops	l_uni	p_super	val_p_super	val_l_acc
0	0.04466	0.04466	0.00000	0.00000	0.1133	0.0642	0.04406
1	0.04273	0.04273	0.00000	0.00000	0.1075	0.1107	0.04128
2	0.04139	0.04139	0.00000	0.00000	0.1120	0.1013	0.04092
3	0.04055	0.04055	0.00000	0.00000	0.1119	0.1075	0.04027
4	0.03954	0.03954	0.00000	0.00000	0.1120	0.1270	0.04033
5	0.03804	0.03804	0.00000	0.00000	0.1119	0.0857	0.04024
6	0.03706	0.03706	0.00000	0.00000	0.1095	0.1456	0.04105
7	0.03606	0.03606	0.00000	0.00000	0.1153	0.0750	0.04040
8	0.03588	0.03588	0.00000	0.00000	0.1079	0.1579	0.04148
9	0.03410	0.03410	0.00000	0.00000	0.1107	0.1201	0.03955
10	0.03283	0.03283	0.00000	0.00000	0.1136	0.1000	0.03992
11	0.03182	0.03182	0.00000	0.00000	0.1106	0.1322	0.04075
12	0.03098	0.03098	0.00000	0.00000	0.1131	0.1117	0.04032
13	0.02999	0.02999	0.00000	0.00000	0.1112	0.1024	0.03961
14	0.02926	0.02926	0.00000	0.00000	0.1132	0.1069	0.04066
15	0.02820	0.02820	0.00000	0.00000	0.1094	0.1466	0.04210
16	0.02835	0.02835	0.00000	0.00000	0.1140	0.1032	0.03954
17	0.02596	0.02596	0.00000	0.00000	0.1122	0.0991	0.04027
18	0.02504	0.02504	0.00000	0.00000	0.1106	0.1265	0.03978
19	0.02508	0.02508	0.00000	0.00000	0.1135	0.0612	0.04285
20	0.02472	0.02472	0.00000	0.00000	0.1098	0.1344	0.04081
21	0.02300	0.02300	0.00000	0.00000	0.1109	0.1575	0.04330
22	0.02305	0.02305	0.00000	0.00000	0.1116	0.1317	0.04343
23	0.02249	0.02249	0.00000	0.00000	0.1123	0.1335	0.04221
24	0.02138	0.02138	0.00000	0.00000	0.1121	0.0852	0.04229
25	0.02050	0.02050	0.00000	0.00000	0.1121	0.0550	0.04384
26	0.02080	0.02080	0.00000	0.00000	0.1094	0.1453	0.04327
