# {"cache": "runs/kitti/policy/cache_train.pt", "val_cache": "runs/kitti/policy/cache_val.pt", "flops": "runs/kitti/policy/flops_table.json", "epochs": 50, "batch": 256, "lr": 0.001, "lambda_flops": 0.1, "lambda_uni": 0.1, "mode": "bce", "margin": 0.1, "device": "cuda:0", "out": "/tmp/pol_m0.1.pt", "logdir": "/home/hslee/Desktop/Embedded_AI/context-anydepth-det/anydepth-yolov12/method01_gumbel_binary/logs", "tag": "bce_m0.1"}
epoch	total	l_acc	l_flops	l_uni	p_super	val_p_super	val_l_acc
0	0.58962	0.48933	0.91726	0.08564	0.7693	0.8231	0.44212
1	0.54877	0.44529	0.93428	0.10055	0.8168	0.8325	0.43937
2	0.54852	0.44418	0.93731	0.10607	0.8252	0.7838	0.44699
3	0.54582	0.44279	0.93246	0.09780	0.8117	0.8203	0.43723
4	0.54063	0.43649	0.93667	0.10467	0.8234	0.8244	0.43370
5	0.53831	0.43477	0.93436	0.10100	0.8170	0.8730	0.43698
6	0.53872	0.43396	0.93873	0.10888	0.8292	0.8233	0.43160
7	0.53493	0.43195	0.93244	0.09737	0.8116	0.8388	0.42963
8	0.53547	0.43120	0.93690	0.10575	0.8241	0.8610	0.43326
9	0.53382	0.42961	0.93678	0.10534	0.8237	0.8257	0.43131
10	0.53227	0.42849	0.93533	0.10251	0.8197	0.8018	0.43339
11	0.53126	0.42654	0.93869	0.10851	0.8291	0.7950	0.43441
12	0.53176	0.42889	0.93197	0.09674	0.8103	0.8525	0.43043
13	0.53183	0.42704	0.93874	0.10919	0.8292	0.8262	0.42915
14	0.52680	0.42278	0.93616	0.10399	0.8220	0.8037	0.43245
15	0.52763	0.42369	0.93585	0.10358	0.8211	0.7901	0.43555
16	0.52668	0.42341	0.93346	0.09931	0.8145	0.8722	0.43246
17	0.53087	0.42593	0.93923	0.11014	0.8305	0.7649	0.44374
18	0.52714	0.42378	0.93361	0.09998	0.8149	0.8243	0.43022
19	0.52435	0.42015	0.93678	0.10522	0.8237	0.8461	0.42688
20	0.52472	0.42067	0.93627	0.10419	0.8223	0.7927	0.43358
21	0.52772	0.42360	0.93623	0.10492	0.8222	0.8464	0.42716
22	0.52369	0.41982	0.93558	0.10312	0.8204	0.8015	0.43128
23	0.52067	0.41683	0.93555	0.10280	0.8203	0.8049	0.42868
24	0.52073	0.41663	0.93653	0.10448	0.8230	0.8164	0.42681
25	0.52456	0.41979	0.93860	0.10907	0.8288	0.7518	0.44721
26	0.52703	0.42357	0.93365	0.10095	0.8150	0.8696	0.42809
27	0.52548	0.42099	0.93755	0.10727	0.8259	0.7709	0.43895
28	0.52090	0.41738	0.93414	0.10105	0.8164	0.8528	0.42395
29	0.52174	0.41700	0.93858	0.10892	0.8287	0.7957	0.43061
30	0.51977	0.41599	0.93505	0.10272	0.8189	0.8060	0.42698
31	0.51612	0.41215	0.93609	0.10364	0.8218	0.8313	0.42552
32	0.51926	0.41441	0.93905	0.10953	0.8301	0.7474	0.44916
33	0.52327	0.42006	0.93290	0.09919	0.8129	0.8314	0.42290
34	0.52063	0.41712	0.93398	0.10116	0.8159	0.8284	0.42336
35	0.51773	0.41390	0.93544	0.10285	0.8200	0.8165	0.42397
36	0.51746	0.41286	0.93817	0.10787	0.8276	0.7639	0.44292
37	0.52017	0.41644	0.93483	0.10250	0.8183	0.8265	0.42240
38	0.51318	0.40942	0.93528	0.10233	0.8195	0.8275	0.42277
39	0.51254	0.40882	0.93506	0.10216	0.8189	0.8274	0.42264
40	0.51220	0.40805	0.93670	0.10486	0.8235	0.8168	0.42544
41	0.51187	0.40753	0.93718	0.10620	0.8248	0.8124	0.42457
42	0.51276	0.40973	0.93231	0.09802	0.8113	0.8759	0.42677
43	0.51785	0.41234	0.94086	0.11421	0.8351	0.7560	0.44173
44	0.51122	0.40813	0.93255	0.09835	0.8119	0.8144	0.42976
45	0.51179	0.40732	0.93753	0.10717	0.8258	0.8350	0.41940
46	0.51172	0.40815	0.93440	0.10127	0.8171	0.8116	0.42622
47	0.50942	0.40556	0.93557	0.10305	0.8204	0.8043	0.42414
48	0.50866	0.40491	0.93525	0.10231	0.8194	0.8444	0.41697
49	0.51022	0.40583	0.93730	0.10660	0.8252	0.8147	0.42220
