stem,split,loss_super,box_super,cls_super,dfl_super,loss_base,box_base,cls_base,dfl_base,loss_diff,box_diff,cls_diff,dfl_diff,n_gt,n_pred_01_super,mean_conf_01_super,n_pred_05_super,mean_conf_05_super,n_pred_10_super,mean_conf_10_super,n_pred_25_super,mean_conf_25_super,n_pred_50_super,mean_conf_50_super,n_pred_75_super,mean_conf_75_super,top10_mean_conf_super,top20_mean_conf_super,top30_mean_conf_super,n_pred_all_super,mean_conf_all_super,n_pred_01_base,mean_conf_01_base,n_pred_05_base,mean_conf_05_base,n_pred_10_base,mean_conf_10_base,n_pred_25_base,mean_conf_25_base,n_pred_50_base,mean_conf_50_base,n_pred_75_base,mean_conf_75_base,top10_mean_conf_base,top20_mean_conf_base,top30_mean_conf_base,n_pred_all_base,mean_conf_all_base,tp_super,fp_super,fn_super,precision_super,recall_super,ap5095_super,tp_base,fp_base,fn_base,precision_base,recall_base,ap5095_base
001557,train,3.182209312915802,0.9284889101982117,1.1620384454727173,1.091681957244873,2.945830285549164,0.9301527738571167,0.9393702149391174,1.0763072967529297,-0.23637902736663818,0.0016638636589050293,-0.22266823053359985,-0.01537466049194336,8,18,0.38280194997787476,11,0.6114742755889893,10,0.6630289554595947,9,0.7121122479438782,6,0.882455050945282,6,0.882455050945282,0.6630289554595947,0.3453759253025055,0.23223428428173065,300,0.024927392601966858,22,0.2993338704109192,11,0.5829825401306152,9,0.6985523700714111,8,0.7564898133277893,7,0.8159574866294861,6,0.8643338084220886,0.636107325553894,0.32823318243026733,0.22144176065921783,300,0.02379358746111393,6,3,2,0.6666666666666666,0.75,0.34373565895201713,6,2,2,0.75,0.75,0.3589844436103209
001559,train,2.573486864566803,0.7757452130317688,0.7311418056488037,1.0665998458862305,2.761905312538147,0.8357061147689819,0.8438634872436523,1.0823357105255127,0.188418447971344,0.059960901737213135,0.11272168159484863,0.015735864639282227,6,21,0.28456786274909973,10,0.566619873046875,9,0.6239627003669739,7,0.7334241271018982,7,0.7334241271018982,3,0.8912171125411987,0.566619873046875,0.2978994846343994,0.20048031210899353,300,0.021625420078635216,26,0.22371052205562592,14,0.3861762583255768,9,0.5638537406921387,7,0.669082522392273,5,0.7771051526069641,3,0.8679547309875488,0.5160980224609375,0.2829873859882355,0.19494761526584625,300,0.02115083858370781,6,1,0,0.8571428571428571,1.0,0.8179124288801685,6,1,0,0.8571428571428571,1.0,0.7981166655742598
001560,train,3.00932514667511,0.9215683937072754,0.8141398429870605,1.273616909980774,3.0222554802894592,0.9044647812843323,0.8660178184509277,1.2517728805541992,0.012930333614349365,-0.017103612422943115,0.05187797546386719,-0.021844029426574707,8,20,0.35637736320495605,13,0.5352401733398438,11,0.6183879971504211,9,0.7245834469795227,7,0.8260100483894348,6,0.8538827300071716,0.6699731945991516,0.35637736320495605,0.2398359328508377,300,0.025605622678995132,25,0.30653733015060425,17,0.44489625096321106,15,0.4920313358306885,8,0.746289849281311,8,0.746289849281311,5,0.8561260104179382,0.6430950164794922,0.38030579686164856,0.2568797171115875,300,0.02767634205520153,7,2,1,0.7777777777777778,0.875,0.4047777224003002,7,1,1,0.875,0.875,0.42165122555364476
001561,train,2.615151047706604,0.6383321285247803,1.0955103635787964,0.8813085556030273,2.9131725430488586,0.8373475074768066,1.174505352973938,0.901319682598114,0.29802149534225464,0.19901537895202637,0.0789949893951416,0.02001112699508667,2,3,0.5351002812385559,2,0.7866560220718384,2,0.7866560220718384,2,0.7866560220718384,2,0.7866560220718384,1,0.9304153323173523,0.1646018773317337,0.08387567847967148,0.056858163326978683,300,0.007063762750476599,5,0.357916921377182,3,0.5867313146591187,3,0.5867313146591187,2,0.8055300712585449,2,0.8055300712585449,1,0.9379687309265137,0.18280190229415894,0.09406869858503342,0.06406479328870773,284,0.008224721066653728,2,0,0,1.0,1.0,0.8463500000443309,2,0,0,1.0,1.0,0.7968076923247427
001562,train,2.1464361548423767,0.6289145350456238,0.606054961681366,0.911466658115387,2.1463120579719543,0.6526783108711243,0.5720096826553345,0.9216240644454956,-0.00012409687042236328,0.02376377582550049,-0.034045279026031494,0.010157406330108643,5,16,0.31176069378852844,12,0.4069438874721527,8,0.5723958015441895,5,0.8358592987060547,5,0.8358592987060547,3,0.909645676612854,0.475957453250885,0.2510780990123749,0.1690637320280075,300,0.018488988280296326,14,0.36529603600502014,9,0.5542634129524231,8,0.6112238764762878,6,0.7725114822387695,5,0.8659864664077759,5,0.8659864664077759,0.5029535889625549,0.2582131326198578,0.17394547164440155,300,0.018926484510302544,5,0,0,1.0,1.0,0.8773085106608874,5,1,0,0.8333333333333334,1.0,0.8473239436957355
001565,train,2.5159348845481873,0.7762996554374695,0.7521413564682007,0.9874938726425171,2.51635479927063,0.6907613277435303,0.8676501512527466,0.957943320274353,0.00041991472244262695,-0.08553832769393921,0.1155087947845459,-0.029550552368164062,7,24,0.24719743430614471,11,0.5136494636535645,9,0.6103107929229736,7,0.7351127862930298,6,0.8054758906364441,5,0.8289533853530884,0.5571856498718262,0.29431793093681335,0.19953885674476624,300,0.021932264789938927,32,0.19304609298706055,12,0.47363340854644775,9,0.6033379435539246,7,0.7187792062759399,6,0.7901102900505066,5,0.8170865178108215,0.5527064800262451,0.298819899559021,0.20515400171279907,300,0.022887088358402252,6,1,1,0.8571428571428571,0.8571428571428571,0.8094872427563399,6,1,1,0.8571428571428571,0.8571428571428571,0.853234866918996
001566,train,3.513124704360962,1.0697457790374756,1.3591458797454834,1.084233045578003,3.6092803478240967,1.1864882707595825,1.3162540197372437,1.1065380573272705,0.09615564346313477,0.11674249172210693,-0.042891860008239746,0.022305011749267578,3,5,0.34015968441963196,4,0.4195933938026428,3,0.5280437469482422,2,0.7196269035339355,2,0.7196269035339355,0,nan,0.17373056709766388,0.08882337063550949,0.06028946861624718,300,0.007504790090024471,11,0.21109217405319214,7,0.3174198865890503,5,0.4094558656215668,3,0.5813316106796265,2,0.6658740043640137,1,0.8112757802009583,0.23091481626033783,0.11945074796676636,0.0813414454460144,281,0.010163084603846073,2,0,1,1.0,0.6666666666666666,0.7628333333333334,2,1,1,0.6666666666666666,0.6666666666666666,0.6301666666666668
001567,train,3.070332169532776,0.815592348575592,1.29893159866333,0.9558082222938538,3.5342934131622314,0.8451297283172607,1.7306642532348633,0.9584994316101074,0.46396124362945557,0.0295373797416687,0.4317326545715332,0.002691209316253662,2,3,0.6209126710891724,3,0.6209126710891724,3,0.6209126710891724,3,0.6209126710891724,2,0.7601872682571411,1,0.9044974446296692,0.18865689635276794,0.09579687565565109,0.06472963094711304,254,0.008916842751204967,2,0.8370603322982788,2,0.8370603322982788,2,0.8370603322982788,2,0.8370603322982788,2,0.8370603322982788,2,0.8370603322982788,0.17235113680362701,0.08813156932592392,0.05967753380537033,252,0.008344605565071106,2,1,0,0.6666666666666666,1.0,0.796,1,1,1,0.5,0.5,0.398
001568,train,2.9314730167388916,0.716905951499939,1.2017203569412231,1.0128467082977295,2.9240129590034485,0.6997026801109314,1.2108298540115356,1.0134804248809814,-0.007460057735443115,-0.01720327138900757,0.0091094970703125,0.0006337165832519531,2,5,0.3950243592262268,3,0.6414880156517029,3,0.6414880156517029,3,0.6414880156517029,2,0.7175227403640747,1,0.7879518866539001,0.20129220187664032,0.10286035388708115,0.06975696980953217,295,0.00855442974716425,8,0.24324776232242584,3,0.613937258720398,3,0.613937258720398,3,0.613937258720398,2,0.722256064414978,1,0.859829843044281,0.19626523554325104,0.1003631129860878,0.068113774061203,300,0.008258853107690811,2,1,0,0.6666666666666666,1.0,0.796,2,1,0,0.6666666666666666,1.0,0.796
001569,train,2.2094581723213196,0.693498969078064,0.6381887793540955,0.8777704238891602,2.1407368183135986,0.6212635040283203,0.6567570567131042,0.8627162575721741,-0.06872135400772095,-0.07223546504974365,0.01856827735900879,-0.015054166316986084,4,7,0.49170026183128357,4,0.8515507578849792,4,0.8515507578849792,4,0.8515507578849792,4,0.8515507578849792,3,0.894001841545105,0.34641215205192566,0.17498481273651123,0.11770476400852203,300,0.013265304267406464,5,0.7071282267570496,4,0.8726605176925659,4,0.8726605176925659,4,0.8726605176925659,4,0.8726605176925659,4,0.8726605176925659,0.3570007085800171,0.1807902455329895,0.12174203991889954,300,0.013588889501988888,4,0,0,1.0,1.0,0.854696810351218,4,0,0,1.0,1.0,0.8682068397572925
001571,train,3.6710464358329773,0.9743363261222839,1.658105731010437,1.0386043787002563,3.722753405570984,0.9171627759933472,1.7516186237335205,1.0539720058441162,0.05170696973800659,-0.05717355012893677,0.0935128927230835,0.015367627143859863,1,4,0.23642410337924957,1,0.8851256370544434,1,0.8851256370544434,1,0.8851256370544434,1,0.8851256370544434,1,0.8851256370544434,0.09817486256361008,0.05094721540808678,0.03499038890004158,275,0.005227596964687109,4,0.23765002191066742,1,0.8735741972923279,1,0.8735741972923279,1,0.8735741972923279,1,0.8735741972923279,1,0.8735741972923279,0.09833372384309769,0.05103228613734245,0.035104651004076004,281,0.005072455853223801,1,0,0,1.0,1.0,0.796,1,0,0,1.0,1.0,0.796
001572,train,4.008278965950012,1.2925279140472412,1.593153715133667,1.122597336769104,3.6600693464279175,1.157287359237671,1.4107811450958252,1.0920008420944214,-0.3482096195220947,-0.1352405548095703,-0.1823725700378418,-0.030596494674682617,5,32,0.14993497729301453,10,0.4297204911708832,5,0.7918848395347595,5,0.7918848395347595,5,0.7918848395347595,4,0.8150709271430969,0.4297204911708832,0.22957776486873627,0.1590711772441864,300,0.018306782469153404,46,0.11357802897691727,12,0.3708268404006958,6,0.6814283132553101,5,0.7946342825889587,5,0.7946342825889587,5,0.7946342825889587,0.4343837797641754,0.23811526596546173,0.16687172651290894,300,0.01966443844139576,4,1,1,0.8,0.8,0.5096913605372617,4,1,1,0.8,0.8,0.5120123510378808
001573,train,2.371821105480194,0.7406253814697266,0.5279974341392517,1.1031982898712158,2.450941741466522,0.7549406290054321,0.5890721678733826,1.1069289445877075,0.07912063598632812,0.014315247535705566,0.06107473373413086,0.0037306547164916992,8,18,0.40931597352027893,14,0.5218000411987305,13,0.5555433630943298,9,0.7400489449501038,7,0.8494839072227478,6,0.8747352361679077,0.6832818984985352,0.3693315386772156,0.24844028055667877,300,0.026563426479697227,30,0.25567197799682617,18,0.4119057059288025,13,0.5420305132865906,8,0.7760018706321716,7,0.828306257724762,5,0.8978613018989563,0.6647146344184875,0.3744383454322815,0.25567197799682617,300,0.027734193950891495,8,1,0,0.8888888888888888,1.0,0.7997103068310891,8,0,0,1.0,1.0,0.8118604703004447
001574,train,3.767983317375183,1.062525749206543,1.53889000415802,1.1665675640106201,3.710016965866089,1.0011769533157349,1.5218424797058105,1.1869975328445435,-0.05796635150909424,-0.061348795890808105,-0.017047524452209473,0.02042996883392334,1,1,0.9023060202598572,1,0.9023060202598572,1,0.9023060202598572,1,0.9023060202598572,1,0.9023060202598572,1,0.9023060202598572,0.09467676281929016,0.04905886575579643,0.03371883183717728,273,0.0050971172749996185,3,0.3201456367969513,1,0.9352188110351562,1,0.9352188110351562,1,0.9352188110351562,1,0.9352188110351562,1,0.9352188110351562,0.09904877841472626,0.05127929523587227,0.035184793174266815,270,0.005232434254139662,1,0,0,1.0,1.0,0.796,1,0,0,1.0,1.0,0.796
001575,train,4.186926603317261,1.7341480255126953,1.1867516040802002,1.2660269737243652,4.564306855201721,1.8900887966156006,1.3656686544418335,1.308549404144287,0.37738025188446045,0.15594077110290527,0.1789170503616333,0.042522430419921875,2,6,0.2778526246547699,3,0.531181275844574,2,0.7703193426132202,2,0.7703193426132202,2,0.7703193426132202,1,0.9043652415275574,0.1685013622045517,0.08586911112070084,0.05819620192050934,242,0.008505701087415218,5,0.3291035592556,2,0.780375063419342,2,0.780375063419342,2,0.780375063419342,2,0.780375063419342,1,0.888428270816803,0.16781188547611237,0.08619257807731628,0.05852975696325302,261,0.008022749796509743,2,0,0,1.0,1.0,0.5643657148331404,2,0,0,1.0,1.0,0.4991842105463148
001576,train,2.522337555885315,0.8859552145004272,0.6033741235733032,1.0330082178115845,2.7061909437179565,0.9340337514877319,0.7225239276885986,1.049633264541626,0.1838533878326416,0.04807853698730469,0.11914980411529541,0.016625046730041504,9,34,0.22198525071144104,17,0.4246489405632019,10,0.6777826547622681,9,0.7308109998703003,8,0.7904747724533081,6,0.8534092307090759,0.6777826547622681,0.3667650520801544,0.2500722408294678,300,0.02719125896692276,44,0.19164098799228668,23,0.3440697491168976,13,0.5520960092544556,9,0.7331091165542603,8,0.7861203551292419,5,0.8901950716972351,0.6834698915481567,0.3879932761192322,0.27306193113327026,300,0.030131006613373756,8,1,1,0.8888888888888888,0.8888888888888888,0.8723060092328637,8,1,1,0.8888888888888888,0.8888888888888888,0.843469595833046
001577,train,3.2113409638404846,0.9488375782966614,1.2802095413208008,0.9822938442230225,3.273505687713623,0.944615364074707,1.3293625116348267,0.9995278120040894,0.06216472387313843,-0.004222214221954346,0.04915297031402588,0.017233967781066895,3,27,0.17401939630508423,16,0.28259772062301636,10,0.40845736861228943,7,0.5176444053649902,3,0.7387584447860718,1,0.880348801612854,0.40845736861228943,0.23075473308563232,0.1575114130973816,300,0.01759376935660839,25,0.17767712473869324,15,0.2761833965778351,10,0.3794930577278137,6,0.5236430168151855,3,0.6814729571342468,1,0.8475580811500549,0.3794930577278137,0.2175683081150055,0.14956854283809662,300,0.016902457922697067,3,4,0,0.42857142857142855,1.0,0.786268104129807,3,3,0,0.5,1.0,0.7426550013588017
001578,train,3.803037643432617,1.301938772201538,1.1663439273834229,1.3347549438476562,3.990561366081238,1.2801843881607056,1.4076229333877563,1.3027540445327759,0.1875237226486206,-0.02175438404083252,0.2412790060043335,-0.03200089931488037,4,15,0.2177274525165558,8,0.3907400965690613,7,0.43624669313430786,5,0.5278917551040649,3,0.6163243651390076,1,0.7671598196029663,0.31833577156066895,0.1649790108203888,0.1112452819943428,300,0.01263784896582365,18,0.22562678158283234,11,0.3591461777687073,10,0.3893795907497406,7,0.4918749928474426,3,0.6775762438774109,1,0.8245530128479004,0.3893795907497406,0.2039216011762619,0.13822311162948608,300,0.015325279906392097,4,1,0,0.8,1.0,0.6155525125488639,3,4,1,0.42857142857142855,0.75,0.46608735103532667
001579,train,2.78825306892395,0.8859214782714844,0.8618228435516357,1.04050874710083,2.939421534538269,0.9258657693862915,0.926348090171814,1.0872076749801636,0.15116846561431885,0.03994429111480713,0.06452524662017822,0.046698927879333496,3,11,0.2852408289909363,5,0.6028834581375122,4,0.7302662134170532,4,0.7302662134170532,3,0.8816348910331726,3,0.8816348910331726,0.3122046887874603,0.1596749871969223,0.10773313045501709,300,0.012324191629886627,24,0.1491946280002594,8,0.40699663758277893,5,0.6132315993309021,4,0.7340985536575317,3,0.8431956171989441,2,0.9280982613563538,0.33443427085876465,0.17662596702575684,0.12109730392694473,300,0.014110325835645199,3,1,0,0.75,1.0,0.6967403846336528,3,1,0,0.75,1.0,0.7463211538463365
001580,train,3.214883029460907,1.189499855041504,0.8788623213768005,1.1465208530426025,3.378026783466339,1.2526799440383911,0.9340665936470032,1.1912802457809448,0.16314375400543213,0.06318008899688721,0.05520427227020264,0.044759392738342285,14,60,0.21197278797626495,32,0.37949293851852417,25,0.46461957693099976,15,0.6654553413391113,11,0.7463151216506958,7,0.8256141543388367,0.7661188244819641,0.5490597486495972,0.4011232554912567,300,0.044557537883520126,74,0.17468541860580444,32,0.37543922662734985,24,0.4752025306224823,18,0.5866125226020813,9,0.7910462021827698,7,0.8312574028968811,0.7611632347106934,0.5447402596473694,0.3964536488056183,300,0.04565460607409477,11,4,3,0.7333333333333333,0.7857142857142857,0.5678764848192559,12,6,2,0.6666666666666666,0.8571428571428571,0.6166244315104874
001582,train,3.540108561515808,0.9709271192550659,1.5246150493621826,1.0445663928985596,3.5514861345291138,0.9951232671737671,1.510654091835022,1.0457087755203247,0.011377573013305664,0.024196147918701172,-0.013960957527160645,0.0011423826217651367,6,23,0.26044735312461853,14,0.4118836522102356,12,0.47188806533813477,10,0.5364851355552673,4,0.8181855082511902,4,0.8181855082511902,0.5364851355552673,0.297600120306015,0.20119883120059967,300,0.021763594821095467,25,0.2284287065267563,15,0.3664928674697876,12,0.44094011187553406,9,0.5413190126419067,5,0.7036689519882202,3,0.8176812529563904,0.5078056454658508,0.2821410298347473,0.19150060415267944,300,0.0208110474050045,5,5,1,0.5,0.8333333333333334,0.6080965938637874,4,5,2,0.4444444444444444,0.6666666666666666,0.6683043239929828
001583,train,2.576755702495575,0.8137003183364868,0.6063898205757141,1.156665563583374,2.7829743027687073,0.8879233598709106,0.7268492579460144,1.1682016849517822,0.20621860027313232,0.07422304153442383,0.12045943737030029,0.011536121368408203,15,40,0.3105695843696594,22,0.5469599962234497,21,0.5685840249061584,17,0.6681787967681885,13,0.7747007012367249,7,0.8736345171928406,0.8296966552734375,0.5916915535926819,0.4097921848297119,300,0.04343833029270172,56,0.22741255164146423,27,0.45190516114234924,22,0.5374114513397217,15,0.7086445093154907,13,0.7678310871124268,8,0.8492735624313354,0.8125670552253723,0.5796777606010437,0.4098767638206482,300,0.04454982280731201,15,2,0,0.8823529411764706,1.0,0.7617031348603183,14,1,1,0.9333333333333333,0.9333333333333333,0.7507065766252948
001585,train,2.381489396095276,0.769181489944458,0.6562649011611938,0.956043004989624,2.559284210205078,0.8540274500846863,0.7265151143074036,0.9787416458129883,0.17779481410980225,0.08484596014022827,0.07025021314620972,0.022698640823364258,6,19,0.2843756377696991,7,0.7390382289886475,7,0.7390382289886475,7,0.7390382289886475,6,0.8070442080497742,5,0.824041485786438,0.528296947479248,0.27064964175224304,0.1825334131717682,300,0.019922344014048576,18,0.30260369181632996,8,0.6546787619590759,7,0.737253725528717,6,0.820480227470398,6,0.820480227470398,5,0.8462757468223572,0.5316842794418335,0.2732202708721161,0.184160977602005,300,0.019983192905783653,6,1,0,0.8571428571428571,1.0,0.8013574117827172,6,0,0,1.0,1.0,0.7378056948859427
001588,train,5.194859981536865,2.176488161087036,1.3194701671600342,1.698901653289795,5.032328724861145,2.0530600547790527,1.5010298490524292,1.478238821029663,-0.16253125667572021,-0.1234281063079834,0.18155968189239502,-0.22066283226013184,4,12,0.27093106508255005,6,0.5155819058418274,5,0.6057106852531433,4,0.707423210144043,3,0.8037751913070679,2,0.854320764541626,0.3222305476665497,0.16483227908611298,0.11124755442142487,300,0.012690608389675617,20,0.18059784173965454,9,0.36831676959991455,6,0.5221738815307617,5,0.6013537049293518,3,0.7523213624954224,1,0.9060866236686707,0.3364679515361786,0.18059784173965454,0.12249083817005157,300,0.013942711055278778,3,1,1,0.75,0.75,0.38203658532723783,3,2,1,0.6,0.75,0.43960087719714885
001590,train,2.4415942430496216,0.7835116982460022,0.6264100670814514,1.031672477722168,2.367370069026947,0.7673925161361694,0.6172341704368591,0.9827433824539185,-0.07422417402267456,-0.016119182109832764,-0.009175896644592285,-0.04892909526824951,6,13,0.49431920051574707,9,0.7081215381622314,9,0.7081215381622314,8,0.7679585218429565,7,0.8337237238883972,5,0.9094063639640808,0.6391922831535339,0.32324784994125366,0.21679216623306274,287,0.02418721280992031,11,0.5947735905647278,10,0.6528764963150024,10,0.6528764963150024,10,0.6528764963150024,7,0.8105065822601318,5,0.9036709070205688,0.6528764963150024,0.3303503692150116,0.22193467617034912,300,0.023688143119215965,6,2,0,0.75,1.0,0.8049624522521988,6,4,0,0.6,1.0,0.8191436994428158
001591,train,2.3693372011184692,0.7277716994285583,0.6720672249794006,0.9694982767105103,2.383014678955078,0.7355243563652039,0.6780128479003906,0.9694774746894836,0.013677477836608887,0.007752656936645508,0.00594562292098999,-2.0802021026611328e-05,8,20,0.4195431172847748,12,0.6860968470573425,10,0.8047167062759399,10,0.8047167062759399,9,0.8470208048820496,7,0.8824016451835632,0.8047167062759399,0.4195431172847748,0.2817860543727875,300,0.030000532045960426,26,0.3404709994792938,12,0.7124120593070984,12,0.7124120593070984,11,0.7666122317314148,10,0.8090102076530457,7,0.8722913861274719,0.8090102076530457,0.43854013085365295,0.29632967710494995,300,0.03153889626264572,8,2,0,0.8,1.0,0.8025238846946949,8,3,0,0.7272727272727273,1.0,0.7561825577382404
001592,train,2.6284773349761963,0.8954442739486694,0.7170820236206055,1.0159510374069214,2.663782000541687,0.9444510340690613,0.7006120085716248,1.018718957901001,0.03530466556549072,0.049006760120391846,-0.016470015048980713,0.00276792049407959,11,34,0.24773123860359192,18,0.44850942492485046,15,0.5232475996017456,9,0.786302387714386,9,0.786302387714386,6,0.8637536764144897,0.7264779806137085,0.4084438383579254,0.279196172952652,300,0.030027396976947784,45,0.2201230823993683,24,0.39462876319885254,16,0.555086612701416,11,0.7297420501708984,9,0.8178327083587646,6,0.8923045992851257,0.7737176418304443,0.46117353439331055,0.32256457209587097,300,0.03494635969400406,8,1,3,0.8888888888888888,0.7272727272727273,0.5162320448554846,8,3,3,0.7272727272727273,0.7272727272727273,0.5249132412491292
001593,train,2.1978283524513245,0.6797429919242859,0.5552225112915039,0.9628628492355347,2.227630138397217,0.6588706970214844,0.6188974976539612,0.9498619437217712,0.029801785945892334,-0.020872294902801514,0.06367498636245728,-0.013000905513763428,7,17,0.43576234579086304,10,0.7250000834465027,10,0.7250000834465027,9,0.7880604863166809,8,0.8529233932495117,6,0.9057250022888184,0.7250000834465027,0.3717944324016571,0.24992337822914124,300,0.026839854195713997,29,0.259242445230484,10,0.7158052921295166,9,0.785187304019928,9,0.785187304019928,8,0.8276748657226562,6,0.8878307342529297,0.7158052921295166,0.37069639563560486,0.25090599060058594,300,0.02701205015182495,7,2,0,0.7777777777777778,1.0,0.863293384890951,7,2,0,0.7777777777777778,1.0,0.8411809409546329
001594,train,2.0055673122406006,0.5124556422233582,0.5856086015701294,0.907503068447113,2.2567328810691833,0.5924171805381775,0.7426745295524597,0.9216411709785461,0.25116556882858276,0.07996153831481934,0.15706592798233032,0.014138102531433105,5,26,0.21177195012569427,13,0.40352675318717957,9,0.5512963533401489,6,0.7612109184265137,5,0.8579007387161255,4,0.9163487553596497,0.5045440196990967,0.27210116386413574,0.18464604020118713,300,0.02014828473329544,19,0.28277772665023804,12,0.435051292181015,9,0.5571221709251404,7,0.6799542903900146,5,0.8377577066421509,4,0.8952398896217346,0.5096383094787598,0.2690797746181488,0.18191935122013092,300,0.019935542717576027,5,1,0,0.8333333333333334,1.0,0.8958196202493273,5,2,0,0.7142857142857143,1.0,0.8999621217325331
001595,train,2.7465389370918274,0.6818282008171082,1.211935043334961,0.8527756929397583,2.8418039083480835,0.7377368807792664,1.2344324588775635,0.8696345686912537,0.0952649712562561,0.0559086799621582,0.02249741554260254,0.01685887575149536,7,41,0.189849853515625,20,0.36133167147636414,14,0.4904561936855316,9,0.6742414236068726,7,0.767524003982544,3,0.9036988615989685,0.6297814249992371,0.36133167147636414,0.2523428201675415,300,0.028175678104162216,52,0.16841113567352295,26,0.3136885464191437,15,0.49110421538352966,12,0.5707273483276367,6,0.7571303248405457,3,0.8927769660949707,0.626382052898407,0.3899621367454529,0.2778182625770569,300,0.03154173865914345,5,4,2,0.5555555555555556,0.7142857142857143,0.5356113968443079,6,6,1,0.5,0.8571428571428571,0.6223005972493268
001597,train,3.138518810272217,1.153165578842163,0.8104513883590698,1.1749018430709839,3.0644776225090027,1.1330360174179077,0.7960613369941711,1.1353802680969238,-0.07404118776321411,-0.02012956142425537,-0.014390051364898682,-0.03952157497406006,5,21,0.24915803968906403,8,0.6177964806556702,6,0.8001732230186462,6,0.8001732230186462,6,0.8001732230186462,3,0.9256514310836792,0.5024787187576294,0.26111137866973877,0.17677465081214905,300,0.01951819472014904,31,0.1825256198644638,9,0.5755672454833984,6,0.8269436359405518,6,0.8269436359405518,6,0.8269436359405518,5,0.8698360323905945,0.5229623317718506,0.2754839062690735,0.18827049434185028,300,0.020961632952094078,5,1,0,0.8333333333333334,1.0,0.6624411779880596,5,1,0,0.8333333333333334,1.0,0.66157500190159
001598,train,2.640558958053589,0.4997823238372803,1.3508223295211792,0.7899543046951294,2.686824291944504,0.4379443824291229,1.4603732824325562,0.7885066270828247,0.04626533389091492,-0.06183794140815735,0.10955095291137695,-0.0014476776123046875,1,2,0.5166931748390198,2,0.5166931748390198,2,0.5166931748390198,1,0.8764042258262634,1,0.8764042258262634,1,0.8764042258262634,0.10699965804815292,0.0549604669213295,0.03746838867664337,245,0.005880491808056831,3,0.3705349862575531,3,0.3705349862575531,2,0.519061803817749,1,0.8771985769271851,1,0.8771985769271851,1,0.8771985769271851,0.1159517765045166,0.060423340648412704,0.04141370952129364,280,0.005835841875523329,1,0,0,1.0,1.0,0.8955,1,0,0,1.0,1.0,0.8955
001599,train,3.3705950379371643,0.7124095559120178,1.675750970840454,0.9824345111846924,3.2122111916542053,0.7292316555976868,1.5216064453125,0.9613730907440186,-0.15838384628295898,0.016822099685668945,-0.1541445255279541,-0.021061420440673828,1,5,0.2365649938583374,3,0.37862488627433777,3,0.37862488627433777,1,0.8543493747711182,1,0.8543493747711182,1,0.8543493747711182,0.12041228264570236,0.061806440353393555,0.04214821383357048,237,0.00669849431142211,4,0.24886760115623474,2,0.4786093235015869,1,0.8951221704483032,1,0.8951221704483032,1,0.8951221704483032,1,0.8951221704483032,0.10273543745279312,0.05349773168563843,0.03671732544898987,275,0.005292483139783144,1,0,0,1.0,1.0,0.8955,1,0,0,1.0,1.0,0.8955
001600,train,2.7724720239639282,0.9149499535560608,0.9848362803459167,0.8726857900619507,3.3447537422180176,1.1652019023895264,1.1763789653778076,1.0031728744506836,0.5722817182540894,0.2502519488334656,0.19154268503189087,0.1304870843887329,4,24,0.15599361062049866,10,0.35231348872184753,7,0.47257092595100403,4,0.701974630355835,3,0.8286298513412476,2,0.909280002117157,0.35231348872184753,0.1848987191915512,0.12637069821357727,300,0.01454649306833744,26,0.14843261241912842,8,0.4332878887653351,6,0.5472483038902283,4,0.7341229915618896,3,0.8391755819320679,2,0.9195230007171631,0.3553045690059662,0.18939001858234406,0.12988221645355225,300,0.01491856575012207,3,1,1,0.75,0.75,0.5981530420788631,3,1,1,0.75,0.75,0.4595189706304856
001601,train,2.858776867389679,0.677456796169281,1.0897043943405151,1.0916156768798828,2.6899684071540833,0.6085098385810852,1.0174314975738525,1.0640270709991455,-0.1688084602355957,-0.0689469575881958,-0.0722728967666626,-0.027588605880737305,2,5,0.4732966423034668,3,0.7717038989067078,3,0.7717038989067078,3,0.7717038989067078,3,0.7717038989067078,1,0.8900070190429688,0.2393374890089035,0.12140355259180069,0.08186602592468262,251,0.011190259829163551,5,0.47765812277793884,4,0.5855081081390381,4,0.5855081081390381,3,0.728653609752655,3,0.728653609752655,1,0.8605062365531921,0.24226689338684082,0.12332888692617416,0.08336914330720901,277,0.010334240272641182,2,1,0,0.6666666666666666,1.0,0.8216944444514811,2,1,0,0.6666666666666666,1.0,0.8955
001602,train,3.2993674278259277,1.1311131715774536,0.9860913753509521,1.182162880897522,3.431191384792328,1.2276692390441895,0.9810889363288879,1.2224332094192505,0.13182395696640015,0.09655606746673584,-0.005002439022064209,0.040270328521728516,8,31,0.29194313287734985,20,0.4394213855266571,16,0.5306257009506226,12,0.6430007219314575,9,0.7441689968109131,5,0.8222053647041321,0.7059780359268188,0.4394213855266571,0.30132409930229187,300,0.032140497118234634,39,0.23064734041690826,21,0.41181638836860657,17,0.4890883266925812,12,0.6303808093070984,8,0.7560191750526428,4,0.8552044034004211,0.6911477446556091,0.42898398637771606,0.2960371673107147,300,0.03190504014492035,7,5,1,0.5833333333333334,0.875,0.5255640394383303,7,5,1,0.5833333333333334,0.875,0.6969734297822854
