# {"dataset": "kitti", "cache": "/home/hslee/Desktop/Embedded_AI/context-anydepth-det/anydepth-yolov12/method01_advantage_regress/outputs/kitti/cache_train.pt", "val_cache": "/home/hslee/Desktop/Embedded_AI/context-anydepth-det/anydepth-yolov12/method01_advantage_regress/outputs/kitti/cache_val.pt", "flops": "/home/hslee/Desktop/Embedded_AI/context-anydepth-det/anydepth-yolov12/method01_advantage_regress/outputs/kitti/flops_table.json", "epochs": 300, "batch": 256, "lr": 0.001, "lambda_flops": 1.0, "lambda_uni": 0.1, "hidden": 128, "group_dim": 64, "path_dim": 0, "feat": "input", "norm": "batch", "dropout": 0.0, "weight_decay": 0.0, "select": "val_corr", "mode": "regress", "margin": 0.0, "seed": 4, "device": "cuda:0", "out": "method01_advantage_regress/outputs/kitti/B1_pd0/policy_input_s4.pt", "logdir": "method01_advantage_regress/outputs/kitti/B1_pd0/logs", "tag": "B1_pd0_s4"}
epoch	total	l_acc	l_flops	l_uni	p_super	val_p_super	val_l_acc
0	0.04509	0.04509	0.00000	0.00000	0.1111	0.0208	0.04996
1	0.04042	0.04042	0.00000	0.00000	0.1086	0.0560	0.04324
2	0.03850	0.03850	0.00000	0.00000	0.1103	0.0871	0.04012
3	0.03660	0.03660	0.00000	0.00000	0.1113	0.1127	0.03996
4	0.03614	0.03614	0.00000	0.00000	0.1099	0.1311	0.04130
5	0.03514	0.03514	0.00000	0.00000	0.1119	0.1218	0.04010
6	0.03373	0.03373	0.00000	0.00000	0.1120	0.1166	0.04087
7	0.03341	0.03341	0.00000	0.00000	0.1118	0.1235	0.03909
8	0.03267	0.03267	0.00000	0.00000	0.1122	0.1123	0.04049
9	0.03256	0.03256	0.00000	0.00000	0.1121	0.1096	0.04087
10	0.03153	0.03153	0.00000	0.00000	0.1119	0.1206	0.03992
11	0.03106	0.03106	0.00000	0.00000	0.1076	0.1284	0.04016
12	0.03028	0.03028	0.00000	0.00000	0.1144	0.0833	0.04208
13	0.03082	0.03082	0.00000	0.00000	0.1106	0.0891	0.04177
14	0.02932	0.02932	0.00000	0.00000	0.1115	0.0990	0.04045
15	0.02895	0.02895	0.00000	0.00000	0.1082	0.1450	0.04206
16	0.02880	0.02880	0.00000	0.00000	0.1149	0.1028	0.04104
17	0.02722	0.02722	0.00000	0.00000	0.1092	0.1185	0.04055
18	0.02626	0.02626	0.00000	0.00000	0.1144	0.1112	0.04052
19	0.02641	0.02641	0.00000	0.00000	0.1123	0.0858	0.04326
20	0.02534	0.02534	0.00000	0.00000	0.1110	0.1094	0.04186
21	0.02576	0.02576	0.00000	0.00000	0.1113	0.0905	0.04158
22	0.02510	0.02510	0.00000	0.00000	0.1112	0.1312	0.04323
23	0.02541	0.02541	0.00000	0.00000	0.1106	0.1240	0.04088
24	0.02424	0.02424	0.00000	0.00000	0.1114	0.0756	0.04199
25	0.02411	0.02411	0.00000	0.00000	0.1117	0.1200	0.04149
26	0.02278	0.02278	0.00000	0.00000	0.1112	0.1416	0.04371
27	0.02432	0.02432	0.00000	0.00000	0.1109	0.1073	0.04370
28	0.02377	0.02377	0.00000	0.00000	0.1125	0.1010	0.04141
29	0.02262	0.02262	0.00000	0.00000	0.1123	0.0891	0.04366
30	0.02219	0.02219	0.00000	0.00000	0.1090	0.1297	0.04443
31	0.02245	0.02245	0.00000	0.00000	0.1118	0.1025	0.04297
32	0.02134	0.02134	0.00000	0.00000	0.1129	0.1094	0.04351
33	0.02124	0.02124	0.00000	0.00000	0.1098	0.1244	0.04395
34	0.02088	0.02088	0.00000	0.00000	0.1119	0.1087	0.04277
35	0.02027	0.02027	0.00000	0.00000	0.1136	0.0877	0.04449
36	0.02081	0.02081	0.00000	0.00000	0.1058	0.1454	0.04398
37	0.01993	0.01993	0.00000	0.00000	0.1148	0.0969	0.04415
38	0.01941	0.01941	0.00000	0.00000	0.1108	0.1158	0.04201
39	0.01932	0.01932	0.00000	0.00000	0.1109	0.1192	0.04302
40	0.01873	0.01873	0.00000	0.00000	0.1115	0.0949	0.04387
41	0.01834	0.01834	0.00000	0.00000	0.1128	0.0765	0.04409
42	0.01837	0.01837	0.00000	0.00000	0.1109	0.1205	0.04309
43	0.01733	0.01733	0.00000	0.00000	0.1087	0.1307	0.04468
44	0.01758	0.01758	0.00000	0.00000	0.1157	0.0927	0.04274
45	0.01677	0.01677	0.00000	0.00000	0.1097	0.1261	0.04502
