epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,316.763,1.29678,0.8474,1.01996,0.68333,0.41742,0.45643,0.25759,1.24807,0.72072,0.99063,0.00333181,0.00333181,0.00333181
2,612.192,1.31667,0.7897,1.01959,0.66172,0.41704,0.45178,0.25226,1.25279,0.72672,1.00286,0.00653317,0.00653317,0.00653317
3,903.379,1.34683,0.81133,1.03475,0.66882,0.41599,0.45269,0.25001,1.2673,0.73689,1.00835,0.00960254,0.00960254,0.00960254
4,1191.81,1.34196,0.80138,1.03818,0.67966,0.41558,0.45596,0.25438,1.25219,0.7203,1.00304,0.009406,0.009406,0.009406
5,1481.76,1.31963,0.77733,1.02822,0.67392,0.42297,0.46531,0.26078,1.2426,0.7057,0.99949,0.009208,0.009208,0.009208
6,1770.3,1.30215,0.75783,1.02178,0.68585,0.43536,0.47453,0.2649,1.23538,0.69774,0.99488,0.00901,0.00901,0.00901
7,2060.63,1.2904,0.74155,1.01338,0.70309,0.44629,0.49295,0.27705,1.22735,0.6787,0.99012,0.008812,0.008812,0.008812
8,2349.93,1.27827,0.7307,1.01196,0.68575,0.45486,0.49327,0.27837,1.22019,0.6739,0.98867,0.008614,0.008614,0.008614
9,2639.12,1.27021,0.72077,1.005,0.70374,0.46048,0.50786,0.28647,1.21133,0.6637,0.98391,0.008416,0.008416,0.008416
10,2928.29,1.26367,0.71099,1.0022,0.71386,0.46091,0.51135,0.28832,1.2096,0.65972,0.98122,0.008218,0.008218,0.008218
11,3218.69,1.25654,0.70428,1.00004,0.70226,0.46755,0.51169,0.28991,1.20697,0.65317,0.98239,0.00802,0.00802,0.00802
12,3507.88,1.25069,0.6987,0.99904,0.70806,0.46839,0.51449,0.29278,1.20204,0.65221,0.98349,0.007822,0.007822,0.007822
13,3797.39,1.24461,0.69115,0.99617,0.71835,0.47101,0.52172,0.29761,1.199,0.64483,0.98016,0.007624,0.007624,0.007624
14,4086.97,1.2417,0.68697,0.99442,0.72434,0.4739,0.52618,0.30078,1.19743,0.64124,0.97974,0.007426,0.007426,0.007426
15,4377.34,1.23478,0.6801,0.99216,0.73402,0.47737,0.52947,0.30225,1.19361,0.63752,0.97664,0.007228,0.007228,0.007228
16,4666.5,1.23222,0.67557,0.98958,0.73394,0.48573,0.53672,0.30579,1.18977,0.63362,0.97542,0.00703,0.00703,0.00703
17,4963.28,1.22782,0.6701,0.98994,0.72715,0.48375,0.53597,0.30776,1.1872,0.62942,0.97685,0.006832,0.006832,0.006832
18,5252.83,1.2235,0.6655,0.98838,0.7303,0.48829,0.54323,0.31047,1.18602,0.62803,0.97642,0.006634,0.006634,0.006634
19,5543.12,1.22245,0.66353,0.98657,0.73528,0.48694,0.54402,0.31305,1.18234,0.62525,0.96965,0.006436,0.006436,0.006436
20,5831.68,1.21869,0.65927,0.98641,0.73266,0.49018,0.54294,0.31347,1.18188,0.62055,0.97212,0.006238,0.006238,0.006238
21,6120.88,1.21429,0.65354,0.98283,0.63665,0.49412,0.54525,0.31546,1.17915,0.61803,0.96957,0.00604,0.00604,0.00604
22,6409.52,1.21152,0.65003,0.98035,0.73068,0.50157,0.54933,0.31707,1.1781,0.61642,0.96973,0.005842,0.005842,0.005842
23,6698.4,1.20831,0.64724,0.98115,0.7313,0.49729,0.54876,0.31784,1.17632,0.61383,0.97066,0.005644,0.005644,0.005644
24,6987.13,1.20546,0.6431,0.98054,0.73919,0.49756,0.55268,0.31942,1.17524,0.61118,0.97044,0.005446,0.005446,0.005446
25,7276.71,1.2027,0.63967,0.97939,0.63555,0.50281,0.55552,0.32195,1.17374,0.6089,0.96953,0.005248,0.005248,0.005248
26,7565.54,1.19957,0.63621,0.97724,0.73348,0.50333,0.556,0.32289,1.17209,0.60803,0.96641,0.00505,0.00505,0.00505
27,7855.07,1.19586,0.63261,0.97538,0.64721,0.49078,0.55459,0.3225,1.17095,0.60645,0.9668,0.004852,0.004852,0.004852
28,8143.75,1.19398,0.62926,0.97272,0.62695,0.50946,0.55797,0.32408,1.17089,0.60572,0.96485,0.004654,0.004654,0.004654
29,8433.67,1.19292,0.62652,0.97165,0.64229,0.50892,0.56083,0.32549,1.16977,0.6035,0.96313,0.004456,0.004456,0.004456
30,8722.82,1.18917,0.62287,0.96946,0.73631,0.5127,0.56358,0.3267,1.16888,0.60186,0.96424,0.004258,0.004258,0.004258
31,9012.04,1.18626,0.61903,0.97025,0.64308,0.51009,0.56219,0.32598,1.16913,0.60204,0.96498,0.00406,0.00406,0.00406
