epoch,time,config,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_om,val/cls_om,val/dfl_om,lr/pg0,lr/pg1,lr/pg2
11,9641.58,base,1.38567,0.844547,1.1256,0.61229,0.50185,0.5551,0.31922,1.3718,0.81904,1.10819,0.00067,0.00067,0.00067
12,10475.8,super,1.3661,0.800592,1.12472,0.63896,0.51111,0.57282,0.33289,1.35402,0.78052,1.11139,0.000637,0.000637,0.000637
12,10514.2,base,1.38341,0.840536,1.1237,0.61731,0.50381,0.55811,0.32029,1.36893,0.81802,1.10768,0.000637,0.000637,0.000637
13,11348.1,super,1.36369,0.795853,1.12276,0.64242,0.51846,0.57703,0.33623,1.35282,0.77688,1.10724,0.000604,0.000604,0.000604
13,11386.5,base,1.3809,0.83523,1.12239,0.61518,0.50546,0.55944,0.32252,1.36789,0.81231,1.10423,0.000604,0.000604,0.000604
14,12220.3,super,1.36333,0.796068,1.12827,0.73987,0.51971,0.57821,0.33775,1.35137,0.7784,1.11811,0.000571,0.000571,0.000571
14,12258.9,base,1.3808,0.835277,1.12523,0.61766,0.50501,0.56063,0.32394,1.36706,0.81392,1.1101,0.000571,0.000571,0.000571
15,13092.3,super,1.3602,0.79207,1.12762,0.63558,0.52205,0.57922,0.33754,1.35061,0.77422,1.10485,0.000538,0.000538,0.000538
15,13130.7,base,1.37704,0.831262,1.12468,0.62509,0.50941,0.56394,0.325,1.36536,0.80841,1.10212,0.000538,0.000538,0.000538
16,13965,super,1.36011,0.789242,1.12361,0.73734,0.52304,0.5807,0.3394,1.34917,0.77359,1.10495,0.000505,0.000505,0.000505
16,14003.4,base,1.37737,0.82815,1.12229,0.62081,0.51045,0.56496,0.32652,1.36444,0.80759,1.10188,0.000505,0.000505,0.000505
17,14837.5,super,1.35836,0.787068,1.11911,0.63205,0.52493,0.57909,0.33887,1.34908,0.77105,1.11011,0.000472,0.000472,0.000472
17,14875.8,base,1.37584,0.825098,1.11857,0.62187,0.51259,0.56799,0.32741,1.36376,0.80554,1.10506,0.000472,0.000472,0.000472
18,15709.1,super,1.35711,0.784372,1.12279,0.73745,0.52178,0.58141,0.3399,1.34754,0.77125,1.11085,0.000439,0.000439,0.000439
18,15747.5,base,1.37458,0.823534,1.12144,0.61499,0.51602,0.56663,0.32765,1.36285,0.80594,1.10654,0.000439,0.000439,0.000439
19,16580.7,super,1.35638,0.782954,1.11808,0.73943,0.52326,0.58247,0.3406,1.34751,0.7702,1.10609,0.000406,0.000406,0.000406
19,16619.1,base,1.37382,0.820889,1.11796,0.6236,0.51054,0.56801,0.32867,1.36243,0.80354,1.10206,0.000406,0.000406,0.000406
20,17452.8,super,1.35506,0.781382,1.12011,0.73602,0.52863,0.58222,0.34081,1.34623,0.76772,1.10829,0.000373,0.000373,0.000373
20,17491.3,base,1.37238,0.819978,1.11812,0.71887,0.51498,0.5683,0.32978,1.36114,0.8016,1.10339,0.000373,0.000373,0.000373
21,18324.6,super,1.35428,0.778413,1.12312,0.74094,0.52585,0.58348,0.3421,1.34701,0.76636,1.10691,0.00034,0.00034,0.00034
21,18363,base,1.37146,0.817034,1.12,0.71724,0.51574,0.56993,0.33047,1.36134,0.79958,1.10132,0.00034,0.00034,0.00034
22,19197,super,1.35377,0.77664,1.11871,0.73777,0.52737,0.58397,0.34207,1.34607,0.76565,1.10463,0.000307,0.000307,0.000307
22,19235.3,base,1.37137,0.814659,1.11725,0.72021,0.51762,0.57051,0.33112,1.36049,0.79818,1.10037,0.000307,0.000307,0.000307
23,20069.1,super,1.35135,0.775504,1.11952,0.73878,0.52622,0.58368,0.34208,1.34573,0.76583,1.10889,0.000274,0.000274,0.000274
23,20107.4,base,1.36874,0.81314,1.11782,0.72362,0.51623,0.57063,0.33092,1.35986,0.79919,1.10343,0.000274,0.000274,0.000274
24,20941.2,super,1.35087,0.77485,1.11979,0.73235,0.53249,0.58582,0.34344,1.34527,0.76379,1.10669,0.000241,0.000241,0.000241
24,20979.4,base,1.36816,0.81288,1.11807,0.7241,0.51522,0.57093,0.33117,1.35968,0.79699,1.10228,0.000241,0.000241,0.000241
25,21813.2,super,1.35017,0.773031,1.12203,0.74092,0.52539,0.5845,0.34282,1.34562,0.76383,1.10908,0.000208,0.000208,0.000208
25,21851.5,base,1.36781,0.811677,1.11937,0.72649,0.51267,0.57133,0.33096,1.35986,0.79685,1.10313,0.000208,0.000208,0.000208
26,22684.5,super,1.34942,0.771783,1.11931,0.73971,0.52922,0.58639,0.34344,1.3449,0.76328,1.10762,0.000175,0.000175,0.000175
26,22722.8,base,1.36704,0.809899,1.1172,0.73115,0.51386,0.57244,0.33181,1.3587,0.79634,1.10166,0.000175,0.000175,0.000175
27,23557.5,super,1.34854,0.768931,1.11558,0.74261,0.52848,0.58608,0.34358,1.34513,0.76159,1.10421,0.000142,0.000142,0.000142
27,23595.8,base,1.36586,0.807348,1.1138,0.73612,0.51093,0.57329,0.3326,1.35899,0.79436,1.09983,0.000142,0.000142,0.000142
28,24430,super,1.34814,0.766577,1.11783,0.74266,0.52729,0.58652,0.34392,1.34533,0.76109,1.10681,0.000109,0.000109,0.000109
28,24468.3,base,1.36541,0.80541,1.11586,0.73105,0.51474,0.57332,0.33287,1.35909,0.79453,1.10144,0.000109,0.000109,0.000109
29,25302.8,super,1.34833,0.767207,1.11948,0.74447,0.52607,0.5869,0.34386,1.34518,0.7613,1.10768,7.6e-05,7.6e-05,7.6e-05
29,25341.1,base,1.36599,0.805748,1.11716,0.7309,0.51447,0.57334,0.33287,1.3589,0.79423,1.10229,7.6e-05,7.6e-05,7.6e-05
30,26175.6,super,1.34742,0.766543,1.11778,0.73763,0.52966,0.58654,0.34418,1.34479,0.76103,1.10597,4.3e-05,4.3e-05,4.3e-05
30,26214,base,1.36489,0.80498,1.11561,0.73177,0.51518,0.57384,0.33317,1.35843,0.7936,1.10077,4.3e-05,4.3e-05,4.3e-05
