epoch,time,config,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_om,val/cls_om,val/dfl_om,lr/pg0,lr/pg1,lr/pg2
7,3993.93,base,1.23667,0.700903,0.984758,0.62319,0.46273,0.51604,0.29744,1.20709,0.66664,0.96867,0.0008812,0.0008812,0.0008812
8,4534.51,super,1.21956,0.669737,0.985191,0.72419,0.47576,0.52751,0.30565,1.19057,0.64184,0.96993,0.0008614,0.0008614,0.0008614
8,4559.23,base,1.23406,0.69424,0.984412,0.61983,0.46915,0.51892,0.29936,1.20357,0.66307,0.96861,0.0008614,0.0008614,0.0008614
9,5100.15,super,1.21545,0.665525,0.979973,0.72225,0.48173,0.53042,0.30816,1.18725,0.63933,0.96486,0.0008416,0.0008416,0.0008416
9,5124.93,base,1.22868,0.688675,0.979975,0.62152,0.46962,0.52188,0.30199,1.19893,0.65917,0.96415,0.0008416,0.0008416,0.0008416
10,5666.41,super,1.21355,0.660933,0.974958,0.72836,0.47806,0.53314,0.30907,1.18597,0.63659,0.96662,0.0008218,0.0008218,0.0008218
10,5691.22,base,1.22631,0.68356,0.975178,0.71667,0.47335,0.52556,0.30357,1.19826,0.65757,0.96618,0.0008218,0.0008218,0.0008218
11,6231.83,super,1.21139,0.659003,0.981838,0.73049,0.48086,0.53513,0.30999,1.18482,0.63665,0.97227,0.000802,0.000802,0.000802
11,6256.63,base,1.22498,0.681926,0.981151,0.71488,0.47617,0.52649,0.30417,1.19701,0.65682,0.96831,0.000802,0.000802,0.000802
12,6796.89,super,1.20886,0.656463,0.981159,0.72676,0.48181,0.53787,0.31213,1.18462,0.63583,0.96765,0.0007822,0.0007822,0.0007822
12,6821.61,base,1.2226,0.678984,0.980077,0.72313,0.47376,0.52783,0.30496,1.19584,0.65615,0.96565,0.0007822,0.0007822,0.0007822
13,7362.1,super,1.20591,0.651317,0.978959,0.72171,0.49266,0.54223,0.31526,1.1809,0.62997,0.96578,0.0007624,0.0007624,0.0007624
13,7386.76,base,1.21924,0.673688,0.977792,0.72472,0.47963,0.53176,0.30852,1.1923,0.64906,0.96332,0.0007624,0.0007624,0.0007624
14,7927.41,super,1.20568,0.649123,0.983388,0.73228,0.48578,0.54175,0.31558,1.18217,0.62917,0.97026,0.0007426,0.0007426,0.0007426
14,7952.1,base,1.21964,0.672367,0.981033,0.73508,0.47835,0.53362,0.30874,1.19321,0.64794,0.96629,0.0007426,0.0007426,0.0007426
15,8493.16,super,1.20232,0.646738,0.978415,0.73818,0.48445,0.54183,0.31517,1.18064,0.62903,0.9694,0.0007228,0.0007228,0.0007228
15,8517.87,base,1.21546,0.668723,0.976526,0.73001,0.48059,0.53363,0.30894,1.1913,0.64752,0.96547,0.0007228,0.0007228,0.0007228
16,9058.3,super,1.20145,0.644659,0.983843,0.73195,0.48838,0.54307,0.31594,1.17857,0.62606,0.9726,0.000703,0.000703,0.000703
16,9082.98,base,1.21473,0.666574,0.979896,0.73236,0.48026,0.53352,0.30952,1.18976,0.64481,0.96627,0.000703,0.000703,0.000703
17,9623.74,super,1.19912,0.640671,0.979689,0.62833,0.49088,0.54563,0.31718,1.17767,0.62422,0.96487,0.0006832,0.0006832,0.0006832
17,9648.45,base,1.21175,0.663021,0.975163,0.73116,0.4838,0.53616,0.31086,1.18789,0.64261,0.96108,0.0006832,0.0006832,0.0006832
18,10189.7,super,1.19753,0.636977,0.97337,0.63037,0.49678,0.54676,0.31826,1.17721,0.62242,0.96499,0.0006634,0.0006634,0.0006634
18,10214.5,base,1.20978,0.658686,0.971578,0.62437,0.48601,0.53641,0.31152,1.18677,0.64085,0.96191,0.0006634,0.0006634,0.0006634
19,10756.1,super,1.19656,0.63608,0.974076,0.6008,0.51325,0.5498,0.31923,1.17687,0.62112,0.96503,0.0006436,0.0006436,0.0006436
19,10780.8,base,1.20952,0.65788,0.972522,0.63168,0.48305,0.53951,0.31308,1.18691,0.63938,0.96183,0.0006436,0.0006436,0.0006436
20,11322.4,super,1.19506,0.635019,0.974731,0.63377,0.51384,0.5514,0.32095,1.17582,0.62034,0.9644,0.0006238,0.0006238,0.0006238
20,11347.1,base,1.20828,0.656746,0.972656,0.7342,0.48429,0.54008,0.31419,1.18622,0.63823,0.96126,0.0006238,0.0006238,0.0006238
21,11889.1,super,1.1939,0.632619,0.969443,0.59451,0.51479,0.54794,0.32009,1.17515,0.62071,0.95738,0.000604,0.000604,0.000604
21,11913.8,base,1.20653,0.654053,0.968891,0.72585,0.48766,0.54035,0.31457,1.18378,0.63826,0.95635,0.000604,0.000604,0.000604
22,12454.4,super,1.19263,0.631723,0.965151,0.67861,0.50081,0.55088,0.32214,1.17417,0.61906,0.95417,0.0005842,0.0005842,0.0005842
22,12479.1,base,1.20538,0.65256,0.966239,0.63599,0.4851,0.54397,0.31775,1.18278,0.63571,0.95347,0.0005842,0.0005842,0.0005842
23,13019.4,super,1.19088,0.62988,0.964909,0.63729,0.49337,0.54958,0.32081,1.17434,0.61831,0.95913,0.0005644,0.0005644,0.0005644
23,13044,base,1.20368,0.650387,0.966212,0.73408,0.48636,0.54159,0.31487,1.18335,0.63485,0.95728,0.0005644,0.0005644,0.0005644
24,13584.5,super,1.19027,0.629216,0.969679,0.6379,0.49241,0.55112,0.32076,1.17371,0.61837,0.96371,0.0005446,0.0005446,0.0005446
24,13609.1,base,1.20288,0.650477,0.969853,0.63088,0.48874,0.54217,0.31548,1.18272,0.63505,0.96165,0.0005446,0.0005446,0.0005446
25,14149.7,super,1.18812,0.627451,0.971591,0.62465,0.51921,0.55088,0.3209,1.17324,0.618,0.96255,0.0005248,0.0005248,0.0005248
25,14174.4,base,1.20138,0.649046,0.970688,0.72824,0.48944,0.54515,0.3171,1.18214,0.6344,0.95991,0.0005248,0.0005248,0.0005248
26,14714.4,super,1.18729,0.62578,0.97032,0.62553,0.51824,0.55042,0.32118,1.17288,0.61661,0.96404,0.000505,0.000505,0.000505
26,14739,base,1.20102,0.647532,0.969662,0.73263,0.48772,0.54297,0.31595,1.18181,0.63324,0.96093,0.000505,0.000505,0.000505
27,15280,super,1.18592,0.623614,0.969264,0.65785,0.50131,0.55261,0.32281,1.17222,0.6164,0.96231,0.0004852,0.0004852,0.0004852
27,15304.6,base,1.1995,0.645853,0.968906,0.73,0.49342,0.54535,0.31729,1.18061,0.63275,0.9595,0.0004852,0.0004852,0.0004852
28,15845.8,super,1.18507,0.620496,0.965699,0.65497,0.50689,0.55344,0.32301,1.17279,0.61526,0.9597,0.0004654,0.0004654,0.0004654
28,15870.5,base,1.19789,0.642144,0.966317,0.63213,0.49063,0.54597,0.31769,1.1808,0.63054,0.95779,0.0004654,0.0004654,0.0004654
29,16411.7,super,1.18566,0.620766,0.963197,0.67918,0.49947,0.55476,0.32408,1.17297,0.61431,0.95723,0.0004456,0.0004456,0.0004456
29,16436.3,base,1.19852,0.642167,0.964162,0.73106,0.4918,0.54733,0.31825,1.18093,0.62955,0.95603,0.0004456,0.0004456,0.0004456
30,16977,super,1.1844,0.618961,0.964824,0.64675,0.50941,0.55441,0.32369,1.1724,0.61356,0.95936,0.0004258,0.0004258,0.0004258
30,17001.7,base,1.1974,0.640207,0.965569,0.67294,0.5043,0.54918,0.31947,1.1802,0.62932,0.9573,0.0004258,0.0004258,0.0004258
31,17542.7,super,1.18285,0.616928,0.963344,0.63306,0.51681,0.55468,0.32395,1.17185,0.61382,0.95831,0.000406,0.000406,0.000406
31,17567.3,base,1.19557,0.638304,0.964105,0.63697,0.50935,0.5492,0.31986,1.17983,0.62896,0.95663,0.000406,0.000406,0.000406
32,18107.9,super,1.18242,0.616344,0.959685,0.62345,0.52481,0.55489,0.32477,1.17199,0.61361,0.95525,0.0003862,0.0003862,0.0003862
32,18132.5,base,1.19501,0.637741,0.960989,0.61505,0.51383,0.55035,0.32064,1.17967,0.62818,0.95404,0.0003862,0.0003862,0.0003862
33,18673.8,super,1.18043,0.615197,0.959367,0.60642,0.51915,0.55519,0.32458,1.17179,0.61351,0.95629,0.0003664,0.0003664,0.0003664
33,18698.4,base,1.19328,0.636851,0.960663,0.6316,0.49718,0.55018,0.31993,1.17945,0.62849,0.95502,0.0003664,0.0003664,0.0003664
34,19239.8,super,1.17963,0.613218,0.961313,0.62377,0.52993,0.55675,0.32461,1.17091,0.61279,0.95662,0.0003466,0.0003466,0.0003466
34,19264.5,base,1.19309,0.63507,0.962692,0.63302,0.49837,0.55048,0.32032,1.17885,0.62745,0.95513,0.0003466,0.0003466,0.0003466
35,19805.8,super,1.18135,0.612213,0.960317,0.62949,0.52886,0.55592,0.32449,1.17103,0.61223,0.95647,0.0003268,0.0003268,0.0003268
35,19830.4,base,1.19436,0.634367,0.961714,0.6336,0.49976,0.54965,0.31899,1.17883,0.62721,0.95487,0.0003268,0.0003268,0.0003268
36,20370.8,super,1.17777,0.611628,0.959879,0.66234,0.51158,0.55768,0.32506,1.17135,0.61219,0.95697,0.000307,0.000307,0.000307
36,20395.4,base,1.19106,0.63374,0.961044,0.63765,0.49575,0.54924,0.3195,1.17863,0.62688,0.95507,0.000307,0.000307,0.000307
37,20936.9,super,1.17941,0.611873,0.963044,0.61087,0.52114,0.55691,0.32494,1.17128,0.61244,0.95805,0.0002872,0.0002872,0.0002872
37,20961.5,base,1.19263,0.634122,0.964,0.64075,0.49437,0.54999,0.32006,1.17852,0.62696,0.95613,0.0002872,0.0002872,0.0002872
38,21502.6,super,1.17749,0.610718,0.962177,0.61241,0.5207,0.55692,0.32492,1.17134,0.61203,0.95826,0.0002674,0.0002674,0.0002674
38,21527.2,base,1.19093,0.632781,0.963109,0.6331,0.49775,0.54994,0.3202,1.17869,0.62666,0.95623,0.0002674,0.0002674,0.0002674
39,22068.2,super,1.17611,0.608137,0.960876,0.61197,0.52024,0.55721,0.32491,1.17128,0.61178,0.95804,0.0002476,0.0002476,0.0002476
39,22092.8,base,1.18966,0.630653,0.961829,0.63764,0.49676,0.55151,0.32113,1.179,0.62606,0.95614,0.0002476,0.0002476,0.0002476
40,22632.7,super,1.17531,0.606928,0.958631,0.63286,0.52481,0.55678,0.32582,1.17145,0.61164,0.95662,0.0002278,0.0002278,0.0002278
40,22657.3,base,1.1885,0.629354,0.960059,0.63395,0.49669,0.55292,0.32288,1.17859,0.62554,0.95506,0.0002278,0.0002278,0.0002278
41,23197.6,super,1.17491,0.605712,0.95812,0.63911,0.52377,0.5572,0.3257,1.17145,0.61179,0.95623,0.000208,0.000208,0.000208
41,23222.2,base,1.18815,0.628116,0.959834,0.60689,0.51445,0.55016,0.32081,1.17868,0.6256,0.95499,0.000208,0.000208,0.000208
42,23762.2,super,1.17423,0.604869,0.95882,0.64844,0.51736,0.55831,0.32598,1.17134,0.61157,0.95625,0.0001882,0.0001882,0.0001882
42,23786.8,base,1.18805,0.627636,0.960715,0.63576,0.49552,0.54985,0.3205,1.17852,0.62551,0.95513,0.0001882,0.0001882,0.0001882
43,24327.8,super,1.17384,0.604798,0.958162,0.61229,0.52071,0.55805,0.32583,1.1714,0.61163,0.95615,0.0001684,0.0001684,0.0001684
43,24352.4,base,1.18745,0.627275,0.960101,0.62553,0.50371,0.54998,0.32068,1.17823,0.62539,0.95483,0.0001684,0.0001684,0.0001684
44,24892.7,super,1.17389,0.603797,0.956568,0.60676,0.53637,0.55997,0.32635,1.17147,0.61138,0.95575,0.0001486,0.0001486,0.0001486
44,24917.3,base,1.18769,0.626383,0.958656,0.61812,0.51135,0.55101,0.32128,1.1782,0.62524,0.95422,0.0001486,0.0001486,0.0001486
45,25457.8,super,1.17299,0.602771,0.958537,0.62044,0.5433,0.55968,0.32648,1.17167,0.61115,0.95603,0.0001288,0.0001288,0.0001288
45,25482.3,base,1.18686,0.625794,0.960136,0.61945,0.51216,0.55054,0.32068,1.17826,0.62517,0.95444,0.0001288,0.0001288,0.0001288
46,26022.7,super,1.17266,0.601962,0.958555,0.60916,0.53966,0.55958,0.326,1.17162,0.61103,0.95598,0.000109,0.000109,0.000109
46,26047.2,base,1.18644,0.624756,0.960142,0.62537,0.50428,0.55067,0.32071,1.17823,0.6249,0.95445,0.000109,0.000109,0.000109
47,26588,super,1.1712,0.600372,0.957389,0.62178,0.54419,0.56088,0.32705,1.17149,0.61096,0.95616,8.92e-05,8.92e-05,8.92e-05
47,26612.6,base,1.18541,0.623507,0.95937,0.63607,0.49705,0.5506,0.32054,1.17815,0.62492,0.95462,8.92e-05,8.92e-05,8.92e-05
48,27153.5,super,1.1703,0.600225,0.957735,0.62795,0.54571,0.56069,0.32751,1.17137,0.61099,0.9564,6.94e-05,6.94e-05,6.94e-05
48,27178.1,base,1.18449,0.623964,0.959473,0.63566,0.4972,0.55057,0.32077,1.17807,0.62485,0.95481,6.94e-05,6.94e-05,6.94e-05
49,27718.5,super,1.16995,0.599079,0.958512,0.61615,0.53866,0.56071,0.32767,1.17131,0.611,0.9566,4.96e-05,4.96e-05,4.96e-05
49,27743.1,base,1.18402,0.622634,0.96012,0.63496,0.49867,0.55113,0.3207,1.17792,0.62471,0.95501,4.96e-05,4.96e-05,4.96e-05
50,28283.5,super,1.17002,0.599022,0.958279,0.61798,0.53848,0.56081,0.32747,1.17135,0.611,0.95682,2.98e-05,2.98e-05,2.98e-05
50,28308.1,base,1.18424,0.622466,0.959868,0.63382,0.49896,0.55083,0.32073,1.17797,0.62473,0.95519,2.98e-05,2.98e-05,2.98e-05
