# {"dataset": "bdd100k", "cache": "/home/hslee/context-anydepth-det/anydepth-yolov12/method02_advantage_regress_tinyConv/outputs/bdd100k/cache_train.pt", "val_cache": "/home/hslee/context-anydepth-det/anydepth-yolov12/method02_advantage_regress_tinyConv/outputs/bdd100k/cache_val.pt", "flops": "/home/hslee/context-anydepth-det/anydepth-yolov12/method02_advantage_regress_tinyConv/outputs/bdd100k/flops_table.json", "epochs": 50, "batch": 256, "lr": 0.001, "lambda_flops": 1.0, "lambda_uni": 0.1, "hidden": 64, "group_dim": 64, "path_dim": 8, "feat": "input", "norm": "batch", "dropout": 0.0, "weight_decay": 0.0, "select": "val_corr", "mode": "regress", "regress_loss": "mse", "margin": 0.0, "prev_p": 0.5, "seed": 3, "device": "cuda:0", "out": "method02_advantage_regress_tinyConv/outputs/bdd100k/policy_3.pt", "logdir": "/home/hslee/context-anydepth-det/anydepth-yolov12/method02_advantage_regress_tinyConv/outputs/bdd100k/logs", "tag": "seed3", "keep_layers": ""}
epoch	total	l_acc	l_flops	l_uni	p_super	val_p_super	val_l_acc
0	0.05479	0.05479	0.00000	0.00000	0.0571	0.0457	0.01348
1	0.05439	0.05439	0.00000	0.00000	0.0573	0.0506	0.01343
2	0.05422	0.05422	0.00000	0.00000	0.0573	0.0535	0.01353
3	0.05406	0.05406	0.00000	0.00000	0.0573	0.0564	0.01350
4	0.05382	0.05382	0.00000	0.00000	0.0575	0.0402	0.01381
5	0.05338	0.05338	0.00000	0.00000	0.0575	0.0287	0.01536
6	0.05285	0.05285	0.00000	0.00000	0.0573	0.0149	0.01897
7	0.05213	0.05213	0.00000	0.00000	0.0582	-0.0331	0.03124
8	0.05048	0.05048	0.00000	0.00000	0.0575	-0.0776	0.07140
9	0.04641	0.04641	0.00000	0.00000	0.0577	-0.2733	0.32777
10	0.04052	0.04052	0.00000	0.00000	0.0574	-0.3945	0.78254
11	0.03465	0.03465	0.00000	0.00000	0.0575	-0.3988	0.96394
12	0.02986	0.02986	0.00000	0.00000	0.0571	-0.4367	1.22654
13	0.02854	0.02854	0.00000	0.00000	0.0574	-0.5520	1.60298
14	0.02656	0.02656	0.00000	0.00000	0.0571	-0.4611	1.40342
15	0.02675	0.02675	0.00000	0.00000	0.0576	-0.4463	1.22503
16	0.02678	0.02678	0.00000	0.00000	0.0573	-0.5491	1.68248
17	0.02658	0.02658	0.00000	0.00000	0.0571	-0.2629	0.72206
18	0.02572	0.02572	0.00000	0.00000	0.0574	-0.7064	2.33415
19	0.02651	0.02651	0.00000	0.00000	0.0573	-0.8816	2.80319
20	0.02575	0.02575	0.00000	0.00000	0.0572	-0.9064	3.01993
21	0.02472	0.02472	0.00000	0.00000	0.0573	-0.8315	2.78204
22	0.02463	0.02463	0.00000	0.00000	0.0573	-0.8144	2.80000
23	0.02484	0.02484	0.00000	0.00000	0.0576	-0.7695	2.59273
24	0.02511	0.02511	0.00000	0.00000	0.0573	-0.8129	2.64255
25	0.02569	0.02569	0.00000	0.00000	0.0572	-0.6362	1.81696
26	0.02538	0.02538	0.00000	0.00000	0.0573	-0.5667	1.64114
27	0.02455	0.02455	0.00000	0.00000	0.0574	-0.5782	1.76582
28	0.02478	0.02478	0.00000	0.00000	0.0575	-0.6308	1.84041
29	0.02464	0.02464	0.00000	0.00000	0.0574	-0.3607	0.98759
30	0.02374	0.02374	0.00000	0.00000	0.0574	-0.5041	1.42752
31	0.02368	0.02368	0.00000	0.00000	0.0572	-0.4773	1.37352
32	0.02371	0.02371	0.00000	0.00000	0.0575	-0.4398	1.22705
33	0.02326	0.02326	0.00000	0.00000	0.0573	-0.4849	1.34731
34	0.02284	0.02284	0.00000	0.00000	0.0574	-0.5115	1.48477
35	0.02328	0.02328	0.00000	0.00000	0.0572	-0.5251	1.44070
36	0.02271	0.02271	0.00000	0.00000	0.0572	-0.4485	1.21450
37	0.02308	0.02308	0.00000	0.00000	0.0577	-0.5588	1.67015
38	0.02331	0.02331	0.00000	0.00000	0.0571	-0.6313	1.93723
39	0.02336	0.02336	0.00000	0.00000	0.0574	-0.5092	1.45902
40	0.02303	0.02303	0.00000	0.00000	0.0574	-0.5099	1.50131
41	0.02218	0.02218	0.00000	0.00000	0.0575	-0.3989	1.16888
42	0.02201	0.02201	0.00000	0.00000	0.0575	-0.5335	1.56323
43	0.02243	0.02243	0.00000	0.00000	0.0569	-0.3071	0.88595
44	0.02188	0.02188	0.00000	0.00000	0.0576	-0.3961	1.16005
45	0.02187	0.02187	0.00000	0.00000	0.0573	-0.5811	1.73759
46	0.02206	0.02206	0.00000	0.00000	0.0574	-0.5304	1.48398
47	0.02181	0.02181	0.00000	0.00000	0.0574	-0.2739	0.91019
48	0.02208	0.02208	0.00000	0.00000	0.0575	-0.1555	0.55977
49	0.02211	0.02211	0.00000	0.00000	0.0571	-0.2755	1.10570
