epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,315.045,1.3014,0.95237,1.03595,0.66388,0.42449,0.45475,0.26114,1.22369,0.72029,0.98911,0.000333181,0.000333181,0.000333181
2,610.673,1.24891,0.75344,1.00246,0.70546,0.45,0.49403,0.28298,1.20875,0.66901,0.98447,0.000653317,0.000653317,0.000653317
3,902.673,1.24138,0.7205,0.99377,0.70596,0.45038,0.49883,0.28637,1.20827,0.67231,0.98095,0.000960254,0.000960254,0.000960254
4,1192.11,1.23945,0.70509,0.9901,0.72448,0.45839,0.51125,0.29265,1.20325,0.66015,0.97264,0.0009406,0.0009406,0.0009406
5,1481.88,1.23453,0.69085,0.98983,0.62019,0.46763,0.52047,0.30019,1.19634,0.65298,0.9647,0.0009208,0.0009208,0.0009208
6,1771.32,1.2275,0.67826,0.98116,0.72928,0.47176,0.52781,0.30364,1.19487,0.64666,0.96355,0.000901,0.000901,0.000901
7,2060.35,1.22184,0.67072,0.98472,0.62289,0.4763,0.53031,0.30682,1.19211,0.64153,0.97483,0.0008812,0.0008812,0.0008812
8,2349.47,1.2178,0.66436,0.98312,0.62396,0.48276,0.5375,0.3107,1.18885,0.63633,0.96569,0.0008614,0.0008614,0.0008614
9,2639.33,1.2133,0.65865,0.98072,0.61917,0.50581,0.53879,0.31247,1.18876,0.63256,0.96309,0.0008416,0.0008416,0.0008416
10,2928.28,1.21111,0.65302,0.97694,0.59438,0.50432,0.53997,0.31211,1.18276,0.63121,0.96132,0.0008218,0.0008218,0.0008218
11,3217.53,1.20763,0.65008,0.97484,0.61943,0.49148,0.53935,0.31353,1.18391,0.62879,0.9594,0.000802,0.000802,0.000802
12,3506.59,1.20535,0.64747,0.97443,0.63577,0.50973,0.54811,0.32059,1.18226,0.62852,0.96169,0.0007822,0.0007822,0.0007822
13,3796.39,1.19965,0.63904,0.96978,0.63483,0.49103,0.54658,0.31667,1.18002,0.62221,0.95536,0.0007624,0.0007624,0.0007624
14,4085.39,1.19888,0.63664,0.97099,0.63024,0.48954,0.55066,0.31938,1.17939,0.61843,0.95835,0.0007426,0.0007426,0.0007426
15,4375.65,1.19396,0.63299,0.96756,0.61913,0.5188,0.55568,0.32263,1.17785,0.62,0.96511,0.0007228,0.0007228,0.0007228
16,4664.2,1.19237,0.62949,0.96878,0.63417,0.49634,0.55238,0.32005,1.17486,0.617,0.96485,0.000703,0.000703,0.000703
17,4953.68,1.19062,0.62574,0.96666,0.6636,0.49955,0.55357,0.32221,1.17546,0.61512,0.96009,0.0006832,0.0006832,0.0006832
18,5241.84,1.18887,0.62237,0.96434,0.6559,0.50744,0.55854,0.32812,1.17355,0.612,0.95976,0.0006634,0.0006634,0.0006634
19,5531.49,1.1863,0.62106,0.9672,0.64013,0.49281,0.55569,0.32447,1.17229,0.61253,0.9608,0.0006436,0.0006436,0.0006436
20,5819.81,1.18371,0.61814,0.96436,0.65383,0.51782,0.55914,0.32689,1.1708,0.61039,0.96292,0.0006238,0.0006238,0.0006238
21,6109.4,1.18183,0.61395,0.9613,0.63268,0.5014,0.55987,0.32845,1.17127,0.60903,0.95533,0.000604,0.000604,0.000604
22,6398.19,1.17928,0.6115,0.95993,0.66488,0.50593,0.56282,0.33087,1.16984,0.60892,0.95684,0.0005842,0.0005842,0.0005842
23,6687.96,1.17808,0.61016,0.96404,0.61245,0.53188,0.56109,0.32894,1.1709,0.60857,0.96252,0.0005644,0.0005644,0.0005644
24,6976.86,1.17592,0.60659,0.96113,0.61767,0.5474,0.56563,0.33053,1.17114,0.60551,0.95592,0.0005446,0.0005446,0.0005446
25,7266.37,1.17314,0.60324,0.95447,0.67448,0.53427,0.57087,0.33555,1.1678,0.60397,0.95037,0.0005248,0.0005248,0.0005248
26,7555.21,1.17165,0.60008,0.9528,0.63611,0.50171,0.56221,0.3288,1.16901,0.60481,0.95113,0.000505,0.000505,0.000505
27,7844.9,1.16845,0.5976,0.95332,0.61814,0.52675,0.56257,0.32948,1.16744,0.60409,0.95266,0.0004852,0.0004852,0.0004852
28,8134.07,1.16559,0.5928,0.95141,0.63821,0.50766,0.56286,0.32856,1.16752,0.60255,0.95037,0.0004654,0.0004654,0.0004654
29,8424.23,1.16497,0.59138,0.95398,0.61534,0.52748,0.56431,0.32965,1.16766,0.60272,0.95387,0.0004456,0.0004456,0.0004456
30,8713.1,1.16274,0.58917,0.95311,0.60925,0.55286,0.564,0.32922,1.16713,0.60316,0.95486,0.0004258,0.0004258,0.0004258
31,9002.67,1.16006,0.58678,0.95227,0.66424,0.52983,0.56605,0.33062,1.16796,0.60357,0.956,0.000406,0.000406,0.000406
32,9291.05,1.15877,0.58378,0.95559,0.65312,0.51731,0.56377,0.32856,1.16794,0.60335,0.96039,0.0003862,0.0003862,0.0003862
33,9580.58,1.1554,0.58005,0.9545,0.6472,0.51662,0.56466,0.32989,1.16803,0.60263,0.95998,0.0003664,0.0003664,0.0003664
34,9868.82,1.15339,0.57746,0.95123,0.69043,0.51037,0.56994,0.33472,1.16796,0.60254,0.95712,0.0003466,0.0003466,0.0003466
35,10157.8,1.15238,0.57541,0.94887,0.61951,0.55325,0.5669,0.33227,1.16834,0.60217,0.95544,0.0003268,0.0003268,0.0003268
36,10446.5,1.14849,0.57284,0.94655,0.6509,0.53758,0.56858,0.33298,1.16867,0.60242,0.95521,0.000307,0.000307,0.000307
37,10736.6,1.14822,0.57074,0.94673,0.64635,0.54107,0.56755,0.33261,1.16959,0.60178,0.95462,0.0002872,0.0002872,0.0002872
