# {"cache": "runs/kitti/policy/cache_train.pt", "val_cache": "runs/kitti/policy/cache_val.pt", "flops": "runs/kitti/policy/flops_table.json", "epochs": 30, "batch": 256, "lr": 0.001, "lambda_flops": 0.3, "lambda_uni": 0.3, "device": "cuda:0", "out": "runs/kitti/policy/policy.pt", "logdir": "/home/hslee/Desktop/Embedded_AI/context-anydepth-det/anydepth-yolov12/method01_gumbel_binary/logs", "tag": "sweep"}
epoch	total	l_acc	l_flops	l_uni	p_super	val_p_super	val_l_acc
0	0.23742	-0.00057	0.76198	0.03132	0.3363	0.3430	-0.00104
1	0.23472	-0.00189	0.75611	0.03260	0.3200	0.3213	-0.00351
2	0.22949	-0.00708	0.75656	0.03202	0.3212	0.3115	-0.01072
3	0.22071	-0.01627	0.75661	0.03331	0.3214	0.3173	-0.01863
4	0.21249	-0.02520	0.76554	0.02677	0.3463	0.3735	-0.02712
5	0.20785	-0.03160	0.76890	0.02927	0.3556	0.3173	-0.03367
6	0.19848	-0.04054	0.78075	0.01601	0.3887	0.2533	-0.03611
7	0.19434	-0.04393	0.77217	0.02205	0.3648	0.3193	-0.03918
8	0.19279	-0.04693	0.77491	0.02416	0.3724	0.3360	-0.04072
9	0.18901	-0.05025	0.77015	0.02739	0.3591	0.3194	-0.04471
10	0.18190	-0.05621	0.77224	0.02145	0.3650	0.3488	-0.04305
11	0.18048	-0.05724	0.77195	0.02045	0.3641	0.2777	-0.04720
12	0.17565	-0.06260	0.77287	0.02128	0.3667	0.3956	-0.04429
13	0.17869	-0.06121	0.76743	0.03223	0.3516	0.4752	-0.04499
14	0.17153	-0.06847	0.78384	0.01617	0.3973	0.2467	-0.04841
15	0.16985	-0.06946	0.77440	0.02330	0.3710	0.2413	-0.04863
16	0.16900	-0.06992	0.76807	0.02833	0.3533	0.3507	-0.04772
17	0.16503	-0.07562	0.77504	0.02712	0.3728	0.2757	-0.04988
18	0.16412	-0.07524	0.77786	0.02001	0.3806	0.3512	-0.04380
19	0.16964	-0.07094	0.76381	0.03812	0.3415	0.4457	-0.04268
20	0.16417	-0.07571	0.77185	0.02777	0.3639	0.5435	-0.04554
21	0.16166	-0.07743	0.77193	0.02504	0.3641	0.2793	-0.05491
22	0.15843	-0.07918	0.76598	0.02607	0.3475	0.2787	-0.05308
23	0.15920	-0.07961	0.77138	0.02467	0.3626	0.3065	-0.05277
24	0.15301	-0.08497	0.77419	0.01906	0.3704	0.2828	-0.05259
25	0.16047	-0.07865	0.77305	0.02403	0.3672	0.2464	-0.06001
26	0.16075	-0.07814	0.76705	0.02926	0.3505	0.2693	-0.06032
27	0.15514	-0.08288	0.76282	0.03058	0.3387	0.3099	-0.05658
28	0.15412	-0.08448	0.76827	0.02706	0.3539	0.3588	-0.05591
29	0.15194	-0.08629	0.76413	0.02998	0.3424	0.3382	-0.06198
