# {"cache": "runs/kitti/policy/cache_train.pt", "val_cache": "runs/kitti/policy/cache_val.pt", "flops": "runs/kitti/policy/flops_table.json", "epochs": 30, "batch": 256, "lr": 0.001, "lambda_flops": 0.05, "lambda_uni": 0.3, "device": "cuda:0", "out": "runs/kitti/policy/policy.pt", "logdir": "/home/hslee/Desktop/Embedded_AI/context-anydepth-det/anydepth-yolov12/method01_gumbel_binary/logs", "tag": "sweep"}
epoch	total	l_acc	l_flops	l_uni	p_super	val_p_super	val_l_acc
0	0.04045	-0.00043	0.81155	0.00100	0.4746	0.4608	-0.00232
1	0.03349	-0.00729	0.80887	0.00114	0.4671	0.4532	-0.01205
2	0.02130	-0.02055	0.80864	0.00471	0.4664	0.5341	-0.02068
3	0.01295	-0.02950	0.81461	0.00572	0.4831	0.4283	-0.02884
4	0.00856	-0.03350	0.80816	0.00548	0.4651	0.4426	-0.03072
5	0.00214	-0.03984	0.81640	0.00388	0.4881	0.3787	-0.03718
6	-0.00013	-0.04201	0.80876	0.00482	0.4668	0.3939	-0.03827
7	-0.00426	-0.04681	0.80696	0.00731	0.4618	0.4089	-0.03827
8	-0.00563	-0.04795	0.80764	0.00647	0.4637	0.3465	-0.04319
9	-0.01171	-0.05357	0.81308	0.00404	0.4788	0.3367	-0.04537
10	-0.01266	-0.05441	0.81051	0.00410	0.4717	0.3943	-0.04441
11	-0.01593	-0.05804	0.80722	0.00581	0.4625	0.5281	-0.04242
12	-0.01369	-0.05633	0.81075	0.00699	0.4723	0.3354	-0.04621
13	-0.01195	-0.05827	0.79468	0.02195	0.4275	0.4574	-0.04994
14	-0.02562	-0.06693	0.80875	0.00290	0.4667	0.4700	-0.04785
15	-0.02229	-0.06424	0.80530	0.00559	0.4571	0.4187	-0.04777
16	-0.02573	-0.06740	0.81330	0.00334	0.4794	0.3472	-0.04954
17	-0.02628	-0.06935	0.80766	0.00896	0.4637	0.4485	-0.04762
18	-0.03006	-0.07148	0.80986	0.00309	0.4698	0.3408	-0.04533
19	-0.02974	-0.07290	0.80112	0.01036	0.4455	0.3222	-0.04491
20	-0.02783	-0.07052	0.80896	0.00746	0.4673	0.3386	-0.04670
21	-0.02795	-0.07065	0.80790	0.00766	0.4644	0.3415	-0.04649
22	-0.03648	-0.07818	0.80398	0.00499	0.4535	0.4005	-0.04316
23	-0.03263	-0.07431	0.80479	0.00479	0.4557	0.3808	-0.05457
24	-0.03737	-0.07929	0.79817	0.00668	0.4373	0.4201	-0.04887
25	-0.03459	-0.07671	0.80030	0.00699	0.4432	0.4589	-0.05148
26	-0.03863	-0.07996	0.80280	0.00397	0.4502	0.3940	-0.04997
27	-0.03867	-0.08084	0.80295	0.00676	0.4506	0.4383	-0.05345
28	-0.04002	-0.08139	0.79877	0.00477	0.4389	0.4089	-0.05300
29	-0.03998	-0.08245	0.79420	0.00922	0.4262	0.5097	-0.04962
