epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,315.197,1.29678,0.8474,1.01996,0.68333,0.41742,0.45643,0.25759,1.24807,0.72072,0.99063,0.00333181,0.00333181,0.00333181
2,610.817,1.31603,0.78906,1.01943,0.66061,0.41818,0.45319,0.25265,1.25289,0.72514,0.99548,0.00644519,0.00644519,0.00644519
3,902.108,1.34396,0.80863,1.02985,0.67015,0.4162,0.4524,0.25154,1.26537,0.73689,1.0029,0.00933858,0.00933858,0.00933858
4,1192.67,1.33971,0.79764,1.03218,0.67746,0.4107,0.45454,0.25344,1.24946,0.71347,0.99968,0.00901,0.00901,0.00901
5,1483.04,1.31518,0.77364,1.02388,0.69307,0.42544,0.47195,0.26112,1.23982,0.70401,0.99791,0.00868,0.00868,0.00868
6,1773.14,1.29654,0.75245,1.01803,0.70068,0.43306,0.4767,0.26867,1.23229,0.68813,0.99565,0.00835,0.00835,0.00835
7,2063.75,1.28344,0.73756,1.01359,0.69174,0.45041,0.49164,0.27609,1.22364,0.6773,0.98801,0.00802,0.00802,0.00802
8,2354.41,1.27235,0.7248,1.00861,0.69919,0.45213,0.49778,0.28117,1.216,0.67345,0.98363,0.00769,0.00769,0.00769
9,2644.97,1.26222,0.71324,1.00302,0.71123,0.46029,0.50906,0.28786,1.21234,0.66262,0.98448,0.00736,0.00736,0.00736
10,2935.45,1.25558,0.70378,0.99963,0.72172,0.45527,0.51091,0.28963,1.20588,0.65621,0.9805,0.00703,0.00703,0.00703
11,3225.45,1.24966,0.6962,0.99837,0.72261,0.46503,0.51863,0.29447,1.20417,0.65167,0.97758,0.0067,0.0067,0.0067
12,3515.82,1.24145,0.6891,0.99349,0.61808,0.47029,0.52054,0.29543,1.19832,0.6475,0.97698,0.00637,0.00637,0.00637
13,3806.96,1.23438,0.67934,0.99209,0.72034,0.47681,0.52958,0.30088,1.19491,0.63876,0.97888,0.00604,0.00604,0.00604
14,4097.56,1.23058,0.67308,0.98999,0.62511,0.47831,0.53177,0.30373,1.19181,0.63607,0.97757,0.00571,0.00571,0.00571
15,4387.42,1.22219,0.66588,0.98667,0.63051,0.48233,0.53513,0.30618,1.18799,0.63185,0.97185,0.00538,0.00538,0.00538
16,4678.22,1.21806,0.65954,0.98341,0.63892,0.48247,0.54179,0.3105,1.18563,0.62691,0.97406,0.00505,0.00505,0.00505
17,4968.53,1.21451,0.65443,0.9818,0.63366,0.48662,0.5417,0.31161,1.18286,0.6251,0.96857,0.00472,0.00472,0.00472
18,5258.63,1.20964,0.64817,0.98019,0.63619,0.48904,0.54474,0.31312,1.17988,0.62164,0.96775,0.00439,0.00439,0.00439
19,5549.54,1.20517,0.64279,0.97957,0.63151,0.49182,0.5459,0.3151,1.1783,0.61781,0.96764,0.00406,0.00406,0.00406
20,5839.63,1.20125,0.63839,0.97349,0.64557,0.48798,0.54939,0.31718,1.17615,0.6153,0.96694,0.00373,0.00373,0.00373
21,6129.89,1.19664,0.63215,0.97382,0.63712,0.4989,0.55227,0.31893,1.17441,0.6118,0.96438,0.0034,0.0034,0.0034
22,6420.42,1.19259,0.62801,0.97359,0.73225,0.50685,0.55384,0.32001,1.17393,0.6102,0.96647,0.00307,0.00307,0.00307
23,6710.81,1.18753,0.62079,0.9718,0.64182,0.49586,0.55234,0.3188,1.17162,0.60788,0.9676,0.00274,0.00274,0.00274
24,7001.41,1.18157,0.61534,0.96922,0.6402,0.50321,0.55796,0.3218,1.17064,0.605,0.96482,0.00241,0.00241,0.00241
25,7291.9,1.17747,0.60906,0.9645,0.73504,0.50656,0.55812,0.32265,1.16982,0.60473,0.96401,0.00208,0.00208,0.00208
26,7582.35,1.17398,0.60399,0.96535,0.64011,0.50376,0.55813,0.32341,1.16889,0.6037,0.96351,0.00175,0.00175,0.00175
27,7872.74,1.16943,0.59811,0.9635,0.63873,0.50314,0.55947,0.32443,1.16797,0.60412,0.96482,0.00142,0.00142,0.00142
28,8163.3,1.16475,0.59213,0.96163,0.74664,0.50229,0.56063,0.32456,1.16896,0.60316,0.96427,0.00109,0.00109,0.00109
29,8453.6,1.16156,0.58733,0.95856,0.64392,0.50349,0.5603,0.32414,1.16883,0.60157,0.96312,0.00076,0.00076,0.00076
30,8743.67,1.15706,0.58217,0.95808,0.63833,0.50967,0.55984,0.32418,1.16903,0.60212,0.96398,0.00043,0.00043,0.00043
